# Matter power spectra at z=3.960000.
# D(z)=0.258083, f(z)=0.988750.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.49250e+00     1.76879e+00     2.94369e+00
    1.56308e+00     1.58426e+00     2.71421e+00
    1.63699e+00     1.41846e+00     2.50478e+00
    1.71441e+00     1.26955e+00     2.31356e+00
    1.79548e+00     1.13586e+00     2.13885e+00
    1.88039e+00     1.01590e+00     1.97912e+00
    1.96931e+00     9.08302e-01     1.83297e+00
    2.06244e+00     8.11826e-01     1.69917e+00
    2.15997e+00     7.25359e-01     1.57657e+00
    2.26212e+00     6.47894e-01     1.46414e+00
    2.36909e+00     5.78519e-01     1.36092e+00
    2.48113e+00     5.16412e-01     1.26607e+00
    2.59846e+00     4.60834e-01     1.17884e+00
    2.72134e+00     4.11115e-01     1.09852e+00
    2.85003e+00     3.66653e-01     1.02449e+00
    2.98481e+00     3.26906e-01     9.56174e-01
    3.12596e+00     2.91385e-01     8.93054e-01
    3.27379e+00     2.59653e-01     8.34670e-01
    3.42860e+00     2.31314e-01     7.80606e-01
    3.59074e+00     2.06013e-01     7.30476e-01
    3.76055e+00     1.83432e-01     6.83937e-01
    3.93838e+00     1.63284e-01     6.40678e-01
    4.12463e+00     1.45314e-01     6.00419e-01
    4.31968e+00     1.29290e-01     5.62907e-01
    4.52396e+00     1.15005e-01     5.27913e-01
    4.73789e+00     1.02274e-01     4.95227e-01
    4.96195e+00     9.09316e-02     4.64662e-01
    5.19660e+00     8.08283e-02     4.36048e-01
    5.44234e+00     7.18313e-02     4.09233e-01
    5.69971e+00     6.38215e-02     3.84078e-01
    5.96925e+00     5.66925e-02     3.60456e-01
    6.25153e+00     5.03491e-02     3.38255e-01
    6.54717e+00     4.47062e-02     3.17372e-01
    6.85678e+00     3.96875e-02     2.97712e-01
    7.18104e+00     3.52252e-02     2.79193e-01
    7.52063e+00     3.12584e-02     2.61737e-01
    7.87628e+00     2.77328e-02     2.45276e-01
    8.24875e+00     2.46002e-02     2.29744e-01
    8.63883e+00     2.18173e-02     2.15085e-01
    9.04736e+00     1.93456e-02     2.01248e-01
    9.47521e+00     1.71508e-02     1.88184e-01
    9.92329e+00     1.52022e-02     1.75849e-01
    1.03926e+01     1.34727e-02     1.64204e-01
    1.08840e+01     1.19378e-02     1.53212e-01
    1.13987e+01     1.05760e-02     1.42839e-01
    1.19378e+01     9.36796e-03     1.33054e-01
    1.25023e+01     8.29651e-03     1.23829e-01
    1.30935e+01     7.34640e-03     1.15135e-01
    1.37127e+01     6.50404e-03     1.06948e-01
    1.43612e+01     5.75734e-03     9.92441e-02
    1.50403e+01     5.09557e-03     9.20011e-02
    1.57516e+01     4.50916e-03     8.51977e-02
    1.64965e+01     3.98963e-03     7.88131e-02
    1.72766e+01     3.52943e-03     7.28278e-02
    1.80936e+01     3.12184e-03     6.72235e-02
    1.89492e+01     2.76092e-03     6.19823e-02
    1.98454e+01     2.44137e-03     5.70866e-02
    2.07838e+01     2.15849e-03     5.25193e-02
    2.17667e+01     1.90811e-03     4.82637e-02
    2.27960e+01     1.68654e-03     4.43040e-02
    2.38741e+01     1.49049e-03     4.06248e-02
    2.50031e+01     1.31704e-03     3.72108e-02
    2.61855e+01     1.16362e-03     3.40470e-02
    2.74238e+01     1.02794e-03     3.11192e-02
    2.87206e+01     9.07950e-04     2.84135e-02
    3.00788e+01     8.01861e-04     2.59163e-02
    3.15012e+01     7.08074e-04     2.36148e-02
    3.29909e+01     6.25173e-04     2.14964e-02
    3.45511e+01     5.51906e-04     1.95490e-02
    3.61850e+01     4.87161e-04     1.77611e-02
    3.78962e+01     4.29954e-04     1.61218e-02
    3.96883e+01     3.79415e-04     1.46206e-02
    4.15651e+01     3.34773e-04     1.32474e-02
    4.35307e+01     2.95343e-04     1.19929e-02
    4.55893e+01     2.60523e-04     1.08482e-02
    4.77452e+01     2.29778e-04     9.80490e-03
    5.00031e+01     2.02633e-04     8.85506e-03
    5.23677e+01     1.78670e-04     7.99126e-03
    5.48442e+01     1.57519e-04     7.20655e-03
    5.74377e+01     1.38853e-04     6.49443e-03
    6.01540e+01     1.22381e-04     5.84884e-03
    6.29986e+01     1.07847e-04     5.26413e-03
    6.59778e+01     9.50259e-05     4.73506e-03
    6.90979e+01     8.37161e-05     4.25676e-03
    7.23655e+01     7.37407e-05     3.82471e-03
    7.57877e+01     6.49433e-05     3.43476e-03
    7.93717e+01     5.71857e-05     3.08307e-03
    8.31251e+01     5.03458e-05     2.76613e-03
    8.70561e+01     4.43160e-05     2.48069e-03
    9.11730e+01     3.90012e-05     2.22380e-03
    9.54846e+01     3.43174e-05     1.99275e-03
    1.00000e+02     3.01905e-05     1.78508e-03
