# Matter power spectra at z=4.100000.
# D(z)=0.251075, f(z)=0.989534.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     2.80111e+01     2.80111e+01
    1.03177e-04     2.88737e+01     2.88737e+01
    1.06455e-04     2.97626e+01     2.97626e+01
    1.09837e-04     3.06789e+01     3.06789e+01
    1.13327e-04     3.16234e+01     3.16235e+01
    1.16928e-04     3.25971e+01     3.25971e+01
    1.20643e-04     3.36007e+01     3.36007e+01
    1.24476e-04     3.46352e+01     3.46352e+01
    1.28430e-04     3.57014e+01     3.57014e+01
    1.32511e-04     3.68004e+01     3.68004e+01
    1.36721e-04     3.79331e+01     3.79330e+01
    1.41065e-04     3.91006e+01     3.91005e+01
    1.45546e-04     4.03040e+01     4.03039e+01
    1.50171e-04     4.15445e+01     4.15444e+01
    1.54942e-04     4.28232e+01     4.28230e+01
    1.59865e-04     4.41411e+01     4.41409e+01
    1.64944e-04     4.54994e+01     4.54992e+01
    1.70184e-04     4.68993e+01     4.68991e+01
    1.75591e-04     4.83422e+01     4.83419e+01
    1.81170e-04     4.98294e+01     4.98291e+01
    1.86926e-04     5.13623e+01     5.13620e+01
    1.92865e-04     5.29423e+01     5.29420e+01
    1.98992e-04     5.45708e+01     5.45705e+01
    2.05315e-04     5.62492e+01     5.62488e+01
    2.11838e-04     5.79788e+01     5.79785e+01
    2.18568e-04     5.97614e+01     5.97610e+01
    2.25512e-04     6.15986e+01     6.15982e+01
    2.32677e-04     6.34922e+01     6.34918e+01
    2.40070e-04     6.54438e+01     6.54433e+01
    2.47697e-04     6.74552e+01     6.74547e+01
    2.55567e-04     6.95280e+01     6.95275e+01
    2.63686e-04     7.16641e+01     7.16635e+01
    2.72064e-04     7.38652e+01     7.38647e+01
    2.80708e-04     7.61336e+01     7.61330e+01
    2.89626e-04     7.84714e+01     7.84707e+01
    2.98828e-04     8.08805e+01     8.08798e+01
    3.08322e-04     8.33632e+01     8.33625e+01
    3.18118e-04     8.59215e+01     8.59207e+01
    3.28225e-04     8.85575e+01     8.85567e+01
    3.38653e-04     9.12735e+01     9.12726e+01
    3.49413e-04     9.40720e+01     9.40711e+01
    3.60514e-04     9.69556e+01     9.69546e+01
    3.71968e-04     9.99268e+01     9.99257e+01
    3.83786e-04     1.02988e+02     1.02987e+02
    3.95979e-04     1.06142e+02     1.06141e+02
    4.08560e-04     1.09392e+02     1.09390e+02
    4.21541e-04     1.12739e+02     1.12738e+02
    4.34934e-04     1.16187e+02     1.16186e+02
    4.48752e-04     1.19739e+02     1.19738e+02
    4.63010e-04     1.23399e+02     1.23397e+02
    4.77720e-04     1.27168e+02     1.27166e+02
    4.92898e-04     1.31051e+02     1.31049e+02
    5.08558e-04     1.35049e+02     1.35047e+02
    5.24715e-04     1.39168e+02     1.39165e+02
    5.41386e-04     1.43408e+02     1.43406e+02
    5.58587e-04     1.47776e+02     1.47773e+02
    5.76334e-04     1.52273e+02     1.52271e+02
    5.94645e-04     1.56904e+02     1.56901e+02
    6.13538e-04     1.61672e+02     1.61669e+02
    6.33031e-04     1.66581e+02     1.66578e+02
    6.53143e-04     1.71635e+02     1.71631e+02
    6.73894e-04     1.76836e+02     1.76833e+02
    6.95305e-04     1.82190e+02     1.82187e+02
    7.17395e-04     1.87701e+02     1.87697e+02
    7.40188e-04     1.93372e+02     1.93368e+02
    7.63705e-04     1.99209e+02     1.99204e+02
    7.87969e-04     2.05214e+02     2.05209e+02
    8.13004e-04     2.11392e+02     2.11387e+02
    8.38834e-04     2.17747e+02     2.17742e+02
    8.65485e-04     2.24285e+02     2.24279e+02
    8.92982e-04     2.31008e+02     2.31002e+02
    9.21354e-04     2.37923e+02     2.37917e+02
    9.50626e-04     2.45033e+02     2.45026e+02
    9.80829e-04     2.52343e+02     2.52336e+02
    1.01199e-03     2.59858e+02     2.59850e+02
    1.04414e-03     2.67582e+02     2.67574e+02
    1.07732e-03     2.75520e+02     2.75512e+02
    1.11155e-03     2.83677e+02     2.83668e+02
    1.14686e-03     2.92057e+02     2.92048e+02
    1.18330e-03     3.00666e+02     3.00655e+02
    1.22089e-03     3.09507e+02     3.09496e+02
    1.25968e-03     3.18586e+02     3.18574e+02
    1.29970e-03     3.27907e+02     3.27895e+02
    1.34100e-03     3.37476e+02     3.37463e+02
    1.38360e-03     3.47296e+02     3.47282e+02
    1.42756e-03     3.57373e+02     3.57359e+02
    1.47292e-03     3.67711e+02     3.67696e+02
    1.51971e-03     3.78316e+02     3.78299e+02
    1.56800e-03     3.89191e+02     3.89173e+02
    1.61781e-03     4.00341e+02     4.00323e+02
    1.66921e-03     4.11772e+02     4.11752e+02
    1.72225e-03     4.23487e+02     4.23466e+02
    1.77697e-03     4.35490e+02     4.35468e+02
    1.83342e-03     4.47785e+02     4.47762e+02
    1.89167e-03     4.60376e+02     4.60352e+02
    1.95177e-03     4.73268e+02     4.73241e+02
    2.01378e-03     4.86463e+02     4.86435e+02
    2.07777e-03     4.99966e+02     4.99936e+02
    2.14378e-03     5.13780e+02     5.13748e+02
    2.21189e-03     5.27907e+02     5.27873e+02
    2.28216e-03     5.42348e+02     5.42313e+02
    2.35467e-03     5.57107e+02     5.57069e+02
    2.42948e-03     5.72184e+02     5.72144e+02
    2.50667e-03     5.87582e+02     5.87540e+02
    2.58631e-03     6.03303e+02     6.03258e+02
    2.66848e-03     6.19347e+02     6.19300e+02
    2.75326e-03     6.35715e+02     6.35665e+02
    2.84074e-03     6.52404e+02     6.52351e+02
    2.93099e-03     6.69413e+02     6.69358e+02
    3.02411e-03     6.86741e+02     6.86682e+02
    3.12019e-03     7.04386e+02     7.04324e+02
    3.21933e-03     7.22347e+02     7.22281e+02
    3.32161e-03     7.40622e+02     7.40552e+02
    3.42714e-03     7.59205e+02     7.59132e+02
    3.53603e-03     7.78091e+02     7.78014e+02
    3.64837e-03     7.97273e+02     7.97191e+02
    3.76428e-03     8.16743e+02     8.16656e+02
    3.88388e-03     8.36495e+02     8.36403e+02
    4.00728e-03     8.56521e+02     8.56424e+02
    4.13459e-03     8.76816e+02     8.76713e+02
    4.26596e-03     8.97368e+02     8.97260e+02
    4.40149e-03     9.18165e+02     9.18051e+02
    4.54133e-03     9.39191e+02     9.39071e+02
    4.68562e-03     9.60431e+02     9.60305e+02
    4.83448e-03     9.81872e+02     9.81739e+02
    4.98808e-03     1.00350e+03     1.00336e+03
    5.14656e-03     1.02530e+03     1.02515e+03
    5.31007e-03     1.04725e+03     1.04709e+03
    5.47878e-03     1.06933e+03     1.06917e+03
    5.65285e-03     1.09152e+03     1.09135e+03
    5.83245e-03     1.11379e+03     1.11361e+03
    6.01775e-03     1.13612e+03     1.13593e+03
    6.20895e-03     1.15848e+03     1.15828e+03
    6.40621e-03     1.18084e+03     1.18064e+03
    6.60975e-03     1.20319e+03     1.20297e+03
    6.81975e-03     1.22548e+03     1.22526e+03
    7.03642e-03     1.24769e+03     1.24745e+03
    7.25998e-03     1.26976e+03     1.26951e+03
    7.49064e-03     1.29167e+03     1.29141e+03
    7.72863e-03     1.31338e+03     1.31311e+03
    7.97417e-03     1.33484e+03     1.33456e+03
    8.22752e-03     1.35602e+03     1.35573e+03
    8.48892e-03     1.37688e+03     1.37657e+03
    8.75863e-03     1.39736e+03     1.39704e+03
    9.03690e-03     1.41742e+03     1.41709e+03
    9.32402e-03     1.43699e+03     1.43665e+03
    9.62025e-03     1.45603e+03     1.45567e+03
    9.92590e-03     1.47447e+03     1.47410e+03
    1.02413e-02     1.49228e+03     1.49189e+03
    1.05666e-02     1.50938e+03     1.50899e+03
