# Matter power spectra at z=3.800000.
# D(z)=0.266583, f(z)=0.987738.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     3.15933e+01     3.15933e+01
    1.03177e-04     3.25661e+01     3.25661e+01
    1.06455e-04     3.35688e+01     3.35688e+01
    1.09837e-04     3.46022e+01     3.46023e+01
    1.13327e-04     3.56675e+01     3.56676e+01
    1.16928e-04     3.67656e+01     3.67657e+01
    1.20643e-04     3.78976e+01     3.78976e+01
    1.24476e-04     3.90644e+01     3.90644e+01
    1.28430e-04     4.02670e+01     4.02670e+01
    1.32511e-04     4.15065e+01     4.15065e+01
    1.36721e-04     4.27840e+01     4.27839e+01
    1.41065e-04     4.41008e+01     4.41007e+01
    1.45546e-04     4.54581e+01     4.54580e+01
    1.50171e-04     4.68572e+01     4.68571e+01
    1.54942e-04     4.82994e+01     4.82992e+01
    1.59865e-04     4.97858e+01     4.97855e+01
    1.64944e-04     5.13178e+01     5.13175e+01
    1.70184e-04     5.28967e+01     5.28963e+01
    1.75591e-04     5.45240e+01     5.45236e+01
    1.81170e-04     5.62013e+01     5.62010e+01
    1.86926e-04     5.79302e+01     5.79299e+01
    1.92865e-04     5.97123e+01     5.97119e+01
    1.98992e-04     6.15490e+01     6.15485e+01
    2.05315e-04     6.34419e+01     6.34414e+01
    2.11838e-04     6.53926e+01     6.53921e+01
    2.18568e-04     6.74031e+01     6.74026e+01
    2.25512e-04     6.94751e+01     6.94746e+01
    2.32677e-04     7.16108e+01     7.16102e+01
    2.40070e-04     7.38119e+01     7.38113e+01
    2.47697e-04     7.60804e+01     7.60797e+01
    2.55567e-04     7.84181e+01     7.84175e+01
    2.63686e-04     8.08272e+01     8.08265e+01
    2.72064e-04     8.33097e+01     8.33089e+01
    2.80708e-04     8.58680e+01     8.58672e+01
    2.89626e-04     8.85045e+01     8.85036e+01
    2.98828e-04     9.12215e+01     9.12206e+01
    3.08322e-04     9.40215e+01     9.40205e+01
    3.18118e-04     9.69067e+01     9.69056e+01
    3.28225e-04     9.98795e+01     9.98784e+01
    3.38653e-04     1.02943e+02     1.02941e+02
    3.49413e-04     1.06099e+02     1.06097e+02
    3.60514e-04     1.09351e+02     1.09349e+02
    3.71968e-04     1.12701e+02     1.12700e+02
    3.83786e-04     1.16154e+02     1.16152e+02
    3.95979e-04     1.19711e+02     1.19709e+02
    4.08560e-04     1.23375e+02     1.23373e+02
    4.21541e-04     1.27150e+02     1.27148e+02
