# Matter power spectra at z=0.900000.
# D(z)=0.639467, f(z)=0.851603.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     1.82585e+02     1.82585e+02
    1.03177e-04     1.88207e+02     1.88207e+02
    1.06455e-04     1.94001e+02     1.94001e+02
    1.09837e-04     1.99973e+02     1.99974e+02
    1.13327e-04     2.06129e+02     2.06130e+02
    1.16928e-04     2.12474e+02     2.12475e+02
    1.20643e-04     2.19015e+02     2.19016e+02
    1.24476e-04     2.25757e+02     2.25758e+02
    1.28430e-04     2.32706e+02     2.32706e+02
    1.32511e-04     2.39867e+02     2.39866e+02
    1.36721e-04     2.47249e+02     2.47246e+02
    1.41065e-04     2.54857e+02     2.54853e+02
    1.45546e-04     2.62700e+02     2.62693e+02
    1.50171e-04     2.70783e+02     2.70774e+02
    1.54942e-04     2.79115e+02     2.79104e+02
    1.59865e-04     2.87703e+02     2.87690e+02
    1.64944e-04     2.96554e+02     2.96539e+02
    1.70184e-04     3.05675e+02     3.05659e+02
    1.75591e-04     3.15077e+02     3.15059e+02
    1.81170e-04     3.24766e+02     3.24748e+02
    1.86926e-04     3.34754e+02     3.34735e+02
    1.92865e-04     3.45048e+02     3.45028e+02
    1.98992e-04     3.55657e+02     3.55636e+02
    2.05315e-04     3.66591e+02     3.66569e+02
    2.11838e-04     3.77858e+02     3.77835e+02
    2.18568e-04     3.89470e+02     3.89446e+02
    2.25512e-04     4.01438e+02     4.01411e+02
    2.32677e-04     4.13772e+02     4.13743e+02
    2.40070e-04     4.26483e+02     4.26453e+02
    2.47697e-04     4.39583e+02     4.39551e+02
    2.55567e-04     4.53082e+02     4.53048e+02
    2.63686e-04     4.66993e+02     4.66956e+02
    2.72064e-04     4.81326e+02     4.81288e+02
    2.80708e-04     4.96097e+02     4.96056e+02
    2.89626e-04     5.11318e+02     5.11274e+02
    2.98828e-04     5.27002e+02     5.26956e+02
    3.08322e-04     5.43165e+02     5.43115e+02
    3.18118e-04     5.59818e+02     5.59766e+02
    3.28225e-04     5.76976e+02     5.76920e+02
    3.38653e-04     5.94653e+02     5.94594e+02
    3.49413e-04     6.12865e+02     6.12802e+02
    3.60514e-04     6.31629e+02     6.31562e+02
    3.71968e-04     6.50962e+02     6.50891e+02
    3.83786e-04     6.70879e+02     6.70803e+02
    3.95979e-04     6.91397e+02     6.91317e+02
    4.08560e-04     7.12533e+02     7.12448e+02
    4.21541e-04     7.34304e+02     7.34213e+02
    4.34934e-04     7.56728e+02     7.56631e+02
    4.48752e-04     7.79825e+02     7.79722e+02
    4.63010e-04     8.03615e+02     8.03505e+02
    4.77720e-04     8.28117e+02     8.28001e+02
    4.92898e-04     8.53352e+02     8.53229e+02
    5.08558e-04     8.79339e+02     8.79208e+02
    5.24715e-04     9.06098e+02     9.05959e+02
    5.41386e-04     9.33651e+02     9.33502e+02
    5.58587e-04     9.62020e+02     9.61862e+02
    5.76334e-04     9.91229e+02     9.91061e+02
    5.94645e-04     1.02130e+03     1.02112e+03
    6.13538e-04     1.05226e+03     1.05207e+03
    6.33031e-04     1.08413e+03     1.08392e+03
    6.53143e-04     1.11693e+03     1.11671e+03
    6.73894e-04     1.15068e+03     1.15046e+03
    6.95305e-04     1.18542e+03     1.18518e+03
