# Matter power spectra at z=2.400000.
# D(z)=0.373721, f(z)=0.968381.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     6.22247e+01     6.22246e+01
    1.03177e-04     6.41406e+01     6.41406e+01
    1.06455e-04     6.61153e+01     6.61153e+01
    1.09837e-04     6.81507e+01     6.81507e+01
    1.13327e-04     7.02487e+01     7.02488e+01
    1.16928e-04     7.24114e+01     7.24115e+01
    1.20643e-04     7.46407e+01     7.46408e+01
    1.24476e-04     7.69385e+01     7.69386e+01
    1.28430e-04     7.93070e+01     7.93070e+01
    1.32511e-04     8.17480e+01     8.17479e+01
    1.36721e-04     8.42640e+01     8.42637e+01
    1.41065e-04     8.68572e+01     8.68568e+01
    1.45546e-04     8.95303e+01     8.95296e+01
    1.50171e-04     9.22856e+01     9.22847e+01
    1.54942e-04     9.51257e+01     9.51246e+01
    1.59865e-04     9.80530e+01     9.80516e+01
    1.64944e-04     1.01070e+02     1.01068e+02
    1.70184e-04     1.04179e+02     1.04177e+02
    1.75591e-04     1.07384e+02     1.07382e+02
    1.81170e-04     1.10687e+02     1.10685e+02
    1.86926e-04     1.14091e+02     1.14090e+02
    1.92865e-04     1.17601e+02     1.17599e+02
    1.98992e-04     1.21217e+02     1.21215e+02
    2.05315e-04     1.24945e+02     1.24943e+02
    2.11838e-04     1.28786e+02     1.28784e+02
    2.18568e-04     1.32745e+02     1.32742e+02
    2.25512e-04     1.36825e+02     1.36822e+02
    2.32677e-04     1.41030e+02     1.41027e+02
    2.40070e-04     1.45364e+02     1.45361e+02
    2.47697e-04     1.49830e+02     1.49827e+02
    2.55567e-04     1.54433e+02     1.54430e+02
    2.63686e-04     1.59176e+02     1.59173e+02
    2.72064e-04     1.64064e+02     1.64060e+02
    2.80708e-04     1.69101e+02     1.69097e+02
    2.89626e-04     1.74291e+02     1.74287e+02
    2.98828e-04     1.79640e+02     1.79636e+02
    3.08322e-04     1.85152e+02     1.85147e+02
    3.18118e-04     1.90832e+02     1.90827e+02
    3.28225e-04     1.96684e+02     1.96678e+02
    3.38653e-04     2.02714e+02     2.02708e+02
    3.49413e-04     2.08926e+02     2.08919e+02
    3.60514e-04     2.15327e+02     2.15320e+02
    3.71968e-04     2.21922e+02     2.21914e+02
    3.83786e-04     2.28717e+02     2.28709e+02
    3.95979e-04     2.35717e+02     2.35709e+02
    4.08560e-04     2.42929e+02     2.42920e+02
    4.21541e-04     2.50357e+02     2.50348e+02
    4.34934e-04     2.58009e+02     2.57999e+02
    4.48752e-04     2.65891e+02     2.65881e+02
    4.63010e-04     2.74010e+02     2.73999e+02
    4.77720e-04     2.82373e+02     2.82362e+02
    4.92898e-04     2.90987e+02     2.90974e+02
    5.08558e-04     2.99858e+02     2.99844e+02
