# Matter power spectra at z=1.800000.
# D(z)=0.450125, f(z)=0.945836.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     9.03504e+01     9.03503e+01
    1.03177e-04     9.31323e+01     9.31323e+01
    1.06455e-04     9.59994e+01     9.59995e+01
    1.09837e-04     9.89547e+01     9.89549e+01
    1.13327e-04     1.02001e+02     1.02001e+02
    1.16928e-04     1.05141e+02     1.05141e+02
    1.20643e-04     1.08378e+02     1.08378e+02
    1.24476e-04     1.11714e+02     1.11715e+02
    1.28430e-04     1.15153e+02     1.15153e+02
    1.32511e-04     1.18697e+02     1.18697e+02
    1.36721e-04     1.22350e+02     1.22350e+02
    1.41065e-04     1.26116e+02     1.26115e+02
    1.45546e-04     1.29997e+02     1.29995e+02
    1.50171e-04     1.33997e+02     1.33995e+02
    1.54942e-04     1.38121e+02     1.38118e+02
    1.59865e-04     1.42371e+02     1.42368e+02
    1.64944e-04     1.46751e+02     1.46748e+02
    1.70184e-04     1.51265e+02     1.51262e+02
    1.75591e-04     1.55918e+02     1.55914e+02
    1.81170e-04     1.60714e+02     1.60710e+02
    1.86926e-04     1.65657e+02     1.65653e+02
    1.92865e-04     1.70752e+02     1.70747e+02
    1.98992e-04     1.76003e+02     1.75998e+02
    2.05315e-04     1.81414e+02     1.81409e+02
    2.11838e-04     1.86991e+02     1.86986e+02
    2.18568e-04     1.92739e+02     1.92733e+02
    2.25512e-04     1.98662e+02     1.98656e+02
    2.32677e-04     2.04767e+02     2.04760e+02
    2.40070e-04     2.11059e+02     2.11052e+02
    2.47697e-04     2.17543e+02     2.17536e+02
    2.55567e-04     2.24225e+02     2.24218e+02
    2.63686e-04     2.31111e+02     2.31103e+02
    2.72064e-04     2.38207e+02     2.38198e+02
    2.80708e-04     2.45518e+02     2.45509e+02
    2.89626e-04     2.53053e+02     2.53043e+02
    2.98828e-04     2.60818e+02     2.60808e+02
    3.08322e-04     2.68820e+02     2.68808e+02
    3.18118e-04     2.77064e+02     2.77052e+02
    3.28225e-04     2.85559e+02     2.85546e+02
    3.38653e-04     2.94311e+02     2.94298e+02
    3.49413e-04     3.03329e+02     3.03314e+02
    3.60514e-04     3.12620e+02     3.12604e+02
    3.71968e-04     3.22192e+02     3.22176e+02
    3.83786e-04     3.32055e+02     3.32037e+02
    3.95979e-04     3.42215e+02     3.42197e+02
    4.08560e-04     3.52682e+02     3.52662e+02
    4.21541e-04     3.63463e+02     3.63442e+02
    4.34934e-04     3.74569e+02     3.74547e+02
    4.48752e-04     3.86008e+02     3.85984e+02
    4.63010e-04     3.97791e+02     3.97766e+02
    4.77720e-04     4.09928e+02     4.09901e+02
    4.92898e-04     4.22427e+02     4.22399e+02
    5.08558e-04     4.35300e+02     4.35270e+02
    5.24715e-04     4.48556e+02     4.48524e+02
    5.41386e-04     4.62205e+02     4.62171e+02
    5.58587e-04     4.76260e+02     4.76224e+02
    5.76334e-04     4.90731e+02     4.90693e+02
    5.94645e-04     5.05631e+02     5.05590e+02
    6.13538e-04     5.20970e+02     5.20927e+02
    6.33031e-04     5.36761e+02     5.36715e+02
    6.53143e-04     5.53015e+02     5.52965e+02
    6.73894e-04     5.69743e+02     5.69691e+02
    6.95305e-04     5.86959e+02     5.86904e+02
    7.17395e-04     6.04677e+02     6.04618e+02
    7.40188e-04     6.22909e+02     6.22846e+02
    7.63705e-04     6.41668e+02     6.41602e+02
    7.87969e-04     6.60968e+02     6.60898e+02
    8.13004e-04     6.80823e+02     6.80747e+02
    8.38834e-04     7.01244e+02     7.01164e+02
    8.65485e-04     7.22248e+02     7.22163e+02
    8.92982e-04     7.43848e+02     7.43757e+02
    9.21354e-04     7.66059e+02     7.65963e+02
    9.50626e-04     7.88896e+02     7.88794e+02
    9.80829e-04     8.12374e+02     8.12266e+02
    1.01199e-03     8.36508e+02     8.36393e+02
    1.04414e-03     8.61312e+02     8.61190e+02
    1.07732e-03     8.86801e+02     8.86672e+02
    1.11155e-03     9.12992e+02     9.12854e+02
    1.14686e-03     9.39899e+02     9.39753e+02
    1.18330e-03     9.67538e+02     9.67383e+02
    1.22089e-03     9.95925e+02     9.95760e+02
    1.25968e-03     1.02507e+03     1.02490e+03
    1.29970e-03     1.05500e+03     1.05482e+03
    1.34100e-03     1.08573e+03     1.08553e+03
    1.38360e-03     1.11726e+03     1.11705e+03
    1.42756e-03     1.14962e+03     1.14939e+03
    1.47292e-03     1.18281e+03     1.18258e+03
    1.51971e-03     1.21687e+03     1.21662e+03
    1.56800e-03     1.25179e+03     1.25153e+03
    1.61781e-03     1.28760e+03     1.28732e+03
    1.66921e-03     1.32432e+03     1.32402e+03
    1.72225e-03     1.36195e+03     1.36163e+03
    1.77697e-03     1.40050e+03     1.40017e+03
    1.83342e-03     1.44000e+03     1.43964e+03
    1.89167e-03     1.48045e+03     1.48007e+03
    1.95177e-03     1.52186e+03     1.52146e+03
    2.01378e-03     1.56425e+03     1.56382e+03
    2.07777e-03     1.60763e+03     1.60718e+03
    2.14378e-03     1.65201e+03     1.65153e+03
    2.21189e-03     1.69739e+03     1.69689e+03
    2.28216e-03     1.74379e+03     1.74325e+03
    2.35467e-03     1.79120e+03     1.79064e+03
    2.42948e-03     1.83964e+03     1.83904e+03
    2.50667e-03     1.88911e+03     1.88848e+03
    2.58631e-03     1.93962e+03     1.93895e+03
    2.66848e-03     1.99117e+03     1.99046e+03
    2.75326e-03     2.04376e+03     2.04300e+03
    2.84074e-03     2.09738e+03     2.09658e+03
    2.93099e-03     2.15203e+03     2.15119e+03
    3.02411e-03     2.20771e+03     2.20681e+03
    3.12019e-03     2.26440e+03     2.26346e+03
    3.21933e-03     2.32211e+03     2.32111e+03
    3.32161e-03     2.38083e+03     2.37977e+03
    3.42714e-03     2.44055e+03     2.43943e+03
    3.53603e-03     2.50123e+03     2.50005e+03
    3.64837e-03     2.56287e+03     2.56162e+03
    3.76428e-03     2.62543e+03     2.62411e+03
    3.88388e-03     2.68890e+03     2.68751e+03
    4.00728e-03     2.75325e+03     2.75178e+03
    4.13459e-03     2.81847e+03     2.81692e+03
    4.26596e-03     2.88451e+03     2.88288e+03
    4.40149e-03     2.95134e+03     2.94962e+03
    4.54133e-03     3.01891e+03     3.01709e+03
    4.68562e-03     3.08717e+03     3.08525e+03
    4.83448e-03     3.15607e+03     3.15405e+03
    4.98808e-03     3.22556e+03     3.22343e+03
    5.14656e-03     3.29561e+03     3.29336e+03
    5.31007e-03     3.36615e+03     3.36379e+03
    5.47878e-03     3.43711e+03     3.43463e+03
    5.65285e-03     3.50842e+03     3.50580e+03
    5.83245e-03     3.57999e+03     3.57724e+03
    6.01775e-03     3.65174e+03     3.64885e+03
    6.20895e-03     3.72360e+03     3.72056e+03
    6.40621e-03     3.79548e+03     3.79229e+03
    6.60975e-03     3.86730e+03     3.86395e+03
    6.81975e-03     3.93896e+03     3.93544e+03
    7.03642e-03     4.01033e+03     4.00664e+03
    7.25998e-03     4.08129e+03     4.07742e+03
    7.49064e-03     4.15171e+03     4.14765e+03
    7.72863e-03     4.22148e+03     4.21723e+03
    7.97417e-03     4.29046e+03     4.28601e+03
    8.22752e-03     4.35853e+03     4.35387e+03
    8.48892e-03     4.42555e+03     4.42068e+03
    8.75863e-03     4.49137e+03     4.48627e+03
    9.03690e-03     4.55580e+03     4.55048e+03
    9.32402e-03     4.61868e+03     4.61312e+03
    9.62025e-03     4.67984e+03     4.67404e+03
    9.92590e-03     4.73910e+03     4.73305e+03
    1.02413e-02     4.79631e+03     4.79000e+03
    1.05666e-02     4.85127e+03     4.84471e+03
    1.09024e-02     4.90380e+03     4.89696e+03
    1.12487e-02     4.95367e+03     4.94656e+03
    1.16061e-02     5.00067e+03     4.99328e+03
    1.19749e-02     5.04459e+03     5.03691e+03
    1.23553e-02     5.08520e+03     5.07724e+03
    1.27479e-02     5.12230e+03     5.11405e+03
    1.31529e-02     5.15567e+03     5.14712e+03
    1.35708e-02     5.18509e+03     5.17624e+03
    1.40019e-02     5.21034e+03     5.20120e+03
    1.44468e-02     5.23120e+03     5.22176e+03
    1.49058e-02     5.24745e+03     5.23771e+03
    1.53794e-02     5.25886e+03     5.24882e+03
    1.58680e-02     5.26522e+03     5.25489e+03
    1.63721e-02     5.26630e+03     5.25568e+03
    1.68923e-02     5.26191e+03     5.25101e+03
    1.74290e-02     5.25191e+03     5.24073e+03
    1.79827e-02     5.23618e+03     5.22474e+03
    1.85541e-02     5.21459e+03     5.20290e+03
    1.91436e-02     5.18701e+03     5.17509e+03
    1.97518e-02     5.15334e+03     5.14119e+03
    2.03793e-02     5.11343e+03     5.10109e+03
    2.10268e-02     5.06720e+03     5.05467e+03
    2.16949e-02     5.01470e+03     5.00202e+03
    2.23841e-02     4.95611e+03     4.94329e+03
    2.30953e-02     4.89158e+03     4.87866e+03
    2.38291e-02     4.82127e+03     4.80828e+03
    2.45862e-02     4.74534e+03     4.73231e+03
    2.53673e-02     4.66396e+03     4.65092e+03
    2.61732e-02     4.57728e+03     4.56428e+03
    2.70048e-02     4.48565e+03     4.47273e+03
    2.78628e-02     4.38966e+03     4.37685e+03
    2.87480e-02     4.28988e+03     4.27724e+03
    2.96614e-02     4.18693e+03     4.17448e+03
    3.06038e-02     4.08138e+03     4.06917e+03
    3.15761e-02     3.97382e+03     3.96189e+03
    3.25793e-02     3.86486e+03     3.85326e+03
    3.36144e-02     3.75511e+03     3.74387e+03
    3.46824e-02     3.64529e+03     3.63445e+03
    3.57843e-02     3.53613e+03     3.52572e+03
    3.69212e-02     3.42836e+03     3.41841e+03
    3.80942e-02     3.32273e+03     3.31326e+03
    3.93045e-02     3.21996e+03     3.21099e+03
    4.05533e-02     3.12078e+03     3.11233e+03
    4.18417e-02     3.02584e+03     3.01791e+03
    4.31711e-02     2.93544e+03     2.92803e+03
    4.45427e-02     2.84986e+03     2.84298e+03
    4.59579e-02     2.76938e+03     2.76301e+03
    4.74180e-02     2.69427e+03     2.68839e+03
    4.89246e-02     2.62461e+03     2.61919e+03
    5.04790e-02     2.56007e+03     2.55510e+03
    5.20827e-02     2.50029e+03     2.49573e+03
    5.37375e-02     2.44480e+03     2.44063e+03
    5.54448e-02     2.39281e+03     2.38900e+03
    5.72064e-02     2.34348e+03     2.34000e+03
    5.90239e-02     2.29573e+03     2.29258e+03
    6.08992e-02     2.24838e+03     2.24555e+03
    6.28340e-02     2.20018e+03     2.19770e+03
    6.48303e-02     2.14984e+03     2.14774e+03
    6.68901e-02     2.09617e+03     2.09450e+03
    6.90153e-02     2.03812e+03     2.03696e+03
    7.12080e-02     1.97487e+03     1.97433e+03
    7.34703e-02     1.90599e+03     1.90618e+03
    7.58046e-02     1.83148e+03     1.83253e+03
    7.82130e-02     1.75181e+03     1.75387e+03
    8.06979e-02     1.66801e+03     1.67119e+03
    8.32618e-02     1.58152e+03     1.58595e+03
    8.59072e-02     1.49424e+03     1.49998e+03
    8.86366e-02     1.40826e+03     1.41535e+03
    9.14527e-02     1.32575e+03     1.33419e+03
    9.43582e-02     1.24876e+03     1.25851e+03
    9.73561e-02     1.17900e+03     1.18994e+03
    1.00449e-01     1.11766e+03     1.12964e+03
    1.03641e-01     1.06529e+03     1.07815e+03
    1.06933e-01     1.02169e+03     1.03524e+03
    1.10331e-01     9.85912e+02     9.99969e+02
    1.13836e-01     9.56256e+02     9.70662e+02
    1.17453e-01     9.30403e+02     9.45046e+02
    1.21185e-01     9.05639e+02     9.20480e+02
    1.25035e-01     8.79203e+02     8.94280e+02
    1.29007e-01     8.48738e+02     8.64173e+02
    1.33106e-01     8.12777e+02     8.28754e+02
    1.37335e-01     7.71110e+02     7.87841e+02
    1.41698e-01     7.24916e+02     7.42593e+02
    1.46200e-01     6.76552e+02     6.95298e+02
    1.50845e-01     6.29043e+02     6.48881e+02
    1.55638e-01     5.85405e+02     6.06248e+02
    1.60583e-01     5.47956e+02     5.69619e+02
    1.65685e-01     5.17760e+02     5.40001e+02
    1.70949e-01     4.94466e+02     5.17034e+02
    1.76380e-01     4.76274e+02     4.98972e+02
    1.81984e-01     4.60559e+02     4.83283e+02
    1.87766e-01     4.44288e+02     4.67063e+02
    1.93731e-01     4.24895e+02     4.47869e+02
    1.99886e-01     4.01456e+02     4.24835e+02
    2.06237e-01     3.75084e+02     3.99038e+02
    2.12789e-01     3.48267e+02     3.72856e+02
    2.19550e-01     3.23636e+02     3.48791e+02
    2.26525e-01     3.02997e+02     3.28547e+02
    2.33722e-01     2.86824e+02     3.12560e+02
    2.41148e-01     2.74022e+02     2.99778e+02
    2.48810e-01     2.62372e+02     2.88096e+02
    2.56715e-01     2.49743e+02     2.75503e+02
    2.64871e-01     2.35212e+02     2.61135e+02
    2.73286e-01     2.19412e+02     2.45601e+02
    2.81969e-01     2.04088e+02     2.30541e+02
    2.90927e-01     1.90894e+02     2.17504e+02
    3.00171e-01     1.80171e+02     2.06799e+02
    3.09707e-01     1.70980e+02     1.97540e+02
    3.19547e-01     1.61948e+02     1.88445e+02
    3.29700e-01     1.52214e+02     1.78713e+02
    3.40175e-01     1.42146e+02     1.68690e+02
    3.50983e-01     1.32702e+02     1.59268e+02
    3.62134e-01     1.24534e+02     1.51045e+02
    3.73639e-01     1.17391e+02     1.43784e+02
    3.85510e-01     1.10550e+02     1.36818e+02
    3.97758e-01     1.03625e+02     1.29789e+02
    4.10396e-01     9.68380e+01     1.22904e+02
    4.23435e-01     9.06173e+01     1.16555e+02
    4.36888e-01     8.50271e+01     1.10797e+02
    4.50768e-01     7.98074e+01     1.05392e+02
    4.65090e-01     7.47192e+01     1.00120e+02
    4.79866e-01     6.98389e+01     9.50525e+01
    4.95112e-01     6.53344e+01     9.03392e+01
    5.10843e-01     6.11949e+01     8.59692e+01
    5.27073e-01     5.72471e+01     8.17854e+01
    5.43819e-01     5.34995e+01     7.77950e+01
    5.61097e-01     4.99986e+01     7.40389e+01
    5.78923e-01     4.67449e+01     7.05163e+01
    5.97316e-01     4.36735e+01     6.71689e+01
    6.16294e-01     4.07818e+01     6.39937e+01
    6.35875e-01     3.80845e+01     6.10028e+01
    6.56077e-01     3.55571e+01     5.81741e+01
    6.76922e-01     3.31824e+01     5.54916e+01
    6.98428e-01     3.09586e+01     5.29532e+01
    7.20618e-01     2.88799e+01     5.05534e+01
    7.43513e-01     2.69353e+01     4.82818e+01
    7.67136e-01     2.51145e+01     4.61289e+01
    7.91509e-01     2.34106e+01     4.40883e+01
    8.16656e-01     2.18169e+01     4.21537e+01
    8.42602e-01     2.03272e+01     4.03192e+01
    8.69373e-01     1.89352e+01     3.85790e+01
    8.96994e-01     1.76347e+01     3.69275e+01
    9.25493e-01     1.64197e+01     3.53589e+01
    9.54897e-01     1.52850e+01     3.38687e+01
    9.85235e-01     1.42259e+01     3.24523e+01
    1.01654e+00     1.32376e+01     3.11054e+01
    1.04883e+00     1.23154e+01     2.98238e+01
    1.08216e+00     1.14546e+01     2.86030e+01
    1.11654e+00     1.06516e+01     2.74399e+01
    1.15201e+00     9.90296e+00     2.63313e+01
    1.18861e+00     9.20549e+00     2.52743e+01
    1.22638e+00     8.55585e+00     2.42659e+01
    1.26534e+00     7.95074e+00     2.33031e+01
    1.30554e+00     7.38685e+00     2.23830e+01
    1.34702e+00     6.86122e+00     2.15028e+01
    1.38982e+00     6.37161e+00     2.06606e+01
    1.43398e+00     5.91595e+00     1.98545e+01
    1.47953e+00     5.49214e+00     1.90826e+01
    1.52654e+00     5.09808e+00     1.83432e+01
    1.57504e+00     4.73167e+00     1.76342e+01
    1.62508e+00     4.39083e+00     1.69539e+01
    1.67671e+00     4.07354e+00     1.63005e+01
    1.72999e+00     3.77833e+00     1.56726e+01
    1.78495e+00     3.50392e+00     1.50692e+01
    1.84166e+00     3.24902e+00     1.44892e+01
    1.90017e+00     3.01235e+00     1.39313e+01
    1.96054e+00     2.79264e+00     1.33945e+01
    2.02283e+00     2.58860e+00     1.28776e+01
    2.08710e+00     2.39897e+00     1.23796e+01
    2.15341e+00     2.22271e+00     1.18995e+01
    2.22183e+00     2.05904e+00     1.14366e+01
    2.29242e+00     1.90719e+00     1.09903e+01
    2.36525e+00     1.76639e+00     1.05599e+01
    2.44040e+00     1.63585e+00     1.01446e+01
    2.51793e+00     1.51481e+00     9.74395e+00
    2.59793e+00     1.40249e+00     9.35710e+00
    2.68047e+00     1.29819e+00     8.98348e+00
    2.76563e+00     1.20142e+00     8.62265e+00
    2.85350e+00     1.11172e+00     8.27418e+00
    2.94416e+00     1.02863e+00     7.93767e+00
    3.03770e+00     9.51689e-01     7.61270e+00
    3.13421e+00     8.80443e-01     7.29885e+00
    3.23379e+00     8.14429e-01     6.99570e+00
    3.33653e+00     7.53203e-01     6.70286e+00
    3.44254e+00     6.96438e-01     6.42001e+00
    3.55191e+00     6.43863e-01     6.14687e+00
    3.66476e+00     5.95208e-01     5.88317e+00
    3.78120e+00     5.50203e-01     5.62864e+00
    3.90133e+00     5.08578e-01     5.38302e+00
    4.02528e+00     4.70062e-01     5.14601e+00
    4.15317e+00     4.34385e-01     4.91736e+00
    4.28512e+00     4.01329e-01     4.69682e+00
    4.42127e+00     3.70731e-01     4.48419e+00
    4.56173e+00     3.42435e-01     4.27927e+00
    4.70667e+00     3.16285e-01     4.08186e+00
    4.85620e+00     2.92123e-01     3.89174e+00
    5.01049e+00     2.69792e-01     3.70873e+00
    5.16968e+00     2.49137e-01     3.53263e+00
    5.33393e+00     2.30013e-01     3.36322e+00
    5.50340e+00     2.12319e-01     3.20035e+00
    5.67825e+00     1.95968e-01     3.04384e+00
    5.85865e+00     1.80867e-01     2.89352e+00
    6.04479e+00     1.66926e-01     2.74922e+00
    6.23684e+00     1.54057e-01     2.61077e+00
    6.43499e+00     1.42167e-01     2.47801e+00
    6.63944e+00     1.31170e-01     2.35075e+00
    6.85039e+00     1.20999e-01     2.22885e+00
    7.06803e+00     1.11604e-01     2.11215e+00
    7.29259e+00     1.02933e-01     2.00049e+00
    7.52429e+00     9.49341e-02     1.89374e+00
    7.76335e+00     8.75563e-02     1.79172e+00
    8.01000e+00     8.07481e-02     1.69430e+00
    8.26449e+00     7.44582e-02     1.60131e+00
    8.52706e+00     6.86436e-02     1.51262e+00
    8.79798e+00     6.32741e-02     1.42808e+00
    9.07750e+00     5.83206e-02     1.34755e+00
    9.36591e+00     5.37541e-02     1.27090e+00
    9.66347e+00     4.95454e-02     1.19799e+00
    9.97050e+00     4.56655e-02     1.12869e+00
    1.02873e+01     4.20854e-02     1.06285e+00
    1.06141e+01     3.87778e-02     1.00034e+00
    1.09513e+01     3.57242e-02     9.41040e-01
    1.12993e+01     3.29082e-02     8.84824e-01
    1.16583e+01     3.03134e-02     8.31571e-01
    1.20287e+01     2.79236e-02     7.81160e-01
    1.24108e+01     2.57224e-02     7.33470e-01
    1.28051e+01     2.36934e-02     6.88379e-01
    1.32120e+01     2.18207e-02     6.45768e-01
    1.36317e+01     2.00921e-02     6.05525e-01
    1.40648e+01     1.84983e-02     5.67551e-01
    1.45117e+01     1.70303e-02     5.31743e-01
    1.49728e+01     1.56790e-02     4.98001e-01
    1.54485e+01     1.44353e-02     4.66224e-01
    1.59393e+01     1.32900e-02     4.36311e-01
    1.64457e+01     1.22340e-02     4.08161e-01
    1.69682e+01     1.12596e-02     3.81679e-01
    1.75073e+01     1.03613e-02     3.56788e-01
    1.80635e+01     9.53413e-03     3.33410e-01
    1.86374e+01     8.77302e-03     3.11467e-01
    1.92296e+01     8.07291e-03     2.90882e-01
    1.98405e+01     7.42876e-03     2.71578e-01
    2.04709e+01     6.83551e-03     2.53478e-01
    2.11213e+01     6.28837e-03     2.36506e-01
    2.17923e+01     5.78403e-03     2.20603e-01
    2.24847e+01     5.31970e-03     2.05714e-01
    2.31991e+01     4.89258e-03     1.91784e-01
    2.39361e+01     4.49990e-03     1.78757e-01
    2.46966e+01     4.13886e-03     1.66580e-01
    2.54813e+01     3.80667e-03     1.55196e-01
    2.62908e+01     3.50059e-03     1.44552e-01
    2.71261e+01     3.21846e-03     1.34602e-01
    2.79880e+01     2.95874e-03     1.25308e-01
    2.88772e+01     2.71988e-03     1.16635e-01
    2.97946e+01     2.50037e-03     1.08544e-01
    3.07413e+01     2.29868e-03     1.01000e-01
    3.17180e+01     2.11326e-03     9.39654e-02
    3.27257e+01     1.94259e-03     8.74032e-02
    3.37654e+01     1.78532e-03     8.12801e-02
    3.48382e+01     1.64054e-03     7.55712e-02
    3.59450e+01     1.50742e-03     7.02528e-02
    3.70871e+01     1.38511e-03     6.53013e-02
    3.82654e+01     1.27278e-03     6.06931e-02
    3.94811e+01     1.16959e-03     5.64044e-02
    4.07355e+01     1.07471e-03     5.24117e-02
    4.20297e+01     9.87324e-04     4.86921e-02
    4.33650e+01     9.06874e-04     4.52283e-02
    4.47428e+01     8.32901e-04     4.20055e-02
    4.61644e+01     7.64951e-04     3.90092e-02
    4.76311e+01     7.02568e-04     3.62246e-02
    4.91444e+01     6.45298e-04     3.36370e-02
    5.07057e+01     5.92685e-04     3.12318e-02
    5.23167e+01     5.44276e-04     2.89943e-02
    5.39789e+01     4.99710e-04     2.69124e-02
    5.56939e+01     4.58733e-04     2.49771e-02
    5.74634e+01     4.21098e-04     2.31794e-02
    5.92891e+01     3.86558e-04     2.15105e-02
    6.11727e+01     3.54865e-04     1.99614e-02
    6.31163e+01     3.25772e-04     1.85232e-02
    6.51216e+01     2.99032e-04     1.71870e-02
    6.71906e+01     2.74422e-04     1.59447e-02
    6.93253e+01     2.51791e-04     1.47904e-02
