# Matter power spectra at z=4.700000.
# D(z)=0.224874, f(z)=0.992070.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     2.24489e+01     2.24489e+01
    1.04729e-04     2.34775e+01     2.34775e+01
    1.09682e-04     2.45531e+01     2.45531e+01
    1.14868e-04     2.56780e+01     2.56780e+01
    1.20301e-04     2.68545e+01     2.68545e+01
    1.25990e-04     2.80849e+01     2.80849e+01
    1.31948e-04     2.93714e+01     2.93714e+01
    1.38187e-04     3.07167e+01     3.07167e+01
    1.44722e-04     3.21236e+01     3.21236e+01
    1.51566e-04     3.35950e+01     3.35949e+01
    1.58734e-04     3.51336e+01     3.51335e+01
    1.66240e-04     3.67425e+01     3.67424e+01
    1.74102e-04     3.84247e+01     3.84246e+01
    1.82335e-04     4.01839e+01     4.01837e+01
    1.90957e-04     4.20235e+01     4.20234e+01
    1.99988e-04     4.39472e+01     4.39470e+01
    2.09445e-04     4.59584e+01     4.59583e+01
    2.19350e-04     4.80613e+01     4.80611e+01
    2.29723e-04     5.02600e+01     5.02598e+01
    2.40586e-04     5.25591e+01     5.25589e+01
    2.51964e-04     5.49630e+01     5.49628e+01
    2.63879e-04     5.74761e+01     5.74758e+01
    2.76358e-04     6.01032e+01     6.01029e+01
    2.89427e-04     6.28498e+01     6.28495e+01
    3.03114e-04     6.57214e+01     6.57210e+01
    3.17448e-04     6.87232e+01     6.87228e+01
    3.32460e-04     7.18608e+01     7.18603e+01
    3.48182e-04     7.51402e+01     7.51397e+01
    3.64647e-04     7.85680e+01     7.85674e+01
    3.81891e-04     8.21507e+01     8.21501e+01
    3.99951e-04     8.58951e+01     8.58944e+01
    4.18865e-04     8.98077e+01     8.98069e+01
    4.38673e-04     9.38959e+01     9.38950e+01
    4.59417e-04     9.81675e+01     9.81666e+01
    4.81143e-04     1.02631e+02     1.02630e+02
    5.03896e-04     1.07293e+02     1.07292e+02
    5.27725e-04     1.12163e+02     1.12162e+02
    5.52681e-04     1.17249e+02     1.17248e+02
    5.78818e-04     1.22561e+02     1.22559e+02
    6.06190e-04     1.28107e+02     1.28106e+02
    6.34857e-04     1.33898e+02     1.33896e+02
    6.64879e-04     1.39943e+02     1.39941e+02
    6.96321e-04     1.46251e+02     1.46249e+02
    7.29250e-04     1.52834e+02     1.52832e+02
    7.63736e-04     1.59702e+02     1.59700e+02
    7.99853e-04     1.66867e+02     1.66864e+02
    8.37678e-04     1.74338e+02     1.74335e+02
    8.77291e-04     1.82127e+02     1.82124e+02
    9.18778e-04     1.90247e+02     1.90244e+02
    9.62227e-04     1.98709e+02     1.98705e+02
    1.00773e-03     2.07524e+02     2.07520e+02
    1.05539e-03     2.16705e+02     2.16701e+02
    1.10530e-03     2.26264e+02     2.26259e+02
    1.15756e-03     2.36213e+02     2.36208e+02
    1.21231e-03     2.46565e+02     2.46559e+02
    1.26964e-03     2.57331e+02     2.57324e+02
    1.32968e-03     2.68524e+02     2.68517e+02
    1.39256e-03     2.80155e+02     2.80148e+02
    1.45841e-03     2.92238e+02     2.92230e+02
    1.52738e-03     3.04784e+02     3.04775e+02
    1.59961e-03     3.17806e+02     3.17796e+02
    1.67525e-03     3.31314e+02     3.31303e+02
    1.75447e-03     3.45321e+02     3.45309e+02
    1.83744e-03     3.59837e+02     3.59824e+02
    1.92434e-03     3.74871e+02     3.74857e+02
    2.01534e-03     3.90434e+02     3.90418e+02
    2.11064e-03     4.06535e+02     4.06518e+02
    2.21045e-03     4.23182e+02     4.23164e+02
    2.31499e-03     4.40381e+02     4.40360e+02
    2.42446e-03     4.58135e+02     4.58113e+02
    2.53911e-03     4.76451e+02     4.76427e+02
    2.65919e-03     4.95333e+02     4.95307e+02
    2.78494e-03     5.14780e+02     5.14752e+02
    2.91664e-03     5.34790e+02     5.34759e+02
    3.05457e-03     5.55357e+02     5.55324e+02
    3.19902e-03     5.76480e+02     5.76443e+02
    3.35030e-03     5.98151e+02     5.98112e+02
    3.50873e-03     6.20361e+02     6.20318e+02
    3.67466e-03     6.43091e+02     6.43045e+02
    3.84844e-03     6.66323e+02     6.66273e+02
    4.03043e-03     6.90039e+02     6.89985e+02
    4.22103e-03     7.14221e+02     7.14163e+02
    4.42064e-03     7.38839e+02     7.38776e+02
    4.62969e-03     7.63855e+02     7.63787e+02
    4.84863e-03     7.89232e+02     7.89158e+02
    5.07792e-03     8.14930e+02     8.14851e+02
    5.31805e-03     8.40911e+02     8.40826e+02
    5.56954e-03     8.67121e+02     8.67029e+02
    5.83292e-03     8.93494e+02     8.93395e+02
    6.10876e-03     9.19965e+02     9.19859e+02
    6.39764e-03     9.46470e+02     9.46357e+02
    6.70019e-03     9.72941e+02     9.72820e+02
    7.01704e-03     9.99293e+02     9.99164e+02
    7.34887e-03     1.02543e+03     1.02529e+03
