# Matter power spectra at z=1.300000.
# D(z)=0.540325, f(z)=0.908178.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     1.30285e+02     1.30285e+02
    1.03177e-04     1.34297e+02     1.34297e+02
    1.06455e-04     1.38431e+02     1.38431e+02
    1.09837e-04     1.42692e+02     1.42693e+02
    1.13327e-04     1.47085e+02     1.47085e+02
    1.16928e-04     1.51613e+02     1.51613e+02
    1.20643e-04     1.56280e+02     1.56281e+02
    1.24476e-04     1.61091e+02     1.61092e+02
    1.28430e-04     1.66050e+02     1.66050e+02
    1.32511e-04     1.71160e+02     1.71160e+02
    1.36721e-04     1.76428e+02     1.76426e+02
    1.41065e-04     1.81857e+02     1.81855e+02
    1.45546e-04     1.87453e+02     1.87450e+02
    1.50171e-04     1.93222e+02     1.93217e+02
    1.54942e-04     1.99167e+02     1.99162e+02
    1.59865e-04     2.05296e+02     2.05289e+02
    1.64944e-04     2.11612e+02     2.11604e+02
    1.70184e-04     2.18121e+02     2.18113e+02
    1.75591e-04     2.24829e+02     2.24821e+02
    1.81170e-04     2.31744e+02     2.31735e+02
    1.86926e-04     2.38871e+02     2.38862e+02
    1.92865e-04     2.46217e+02     2.46207e+02
    1.98992e-04     2.53789e+02     2.53778e+02
    2.05315e-04     2.61591e+02     2.61580e+02
    2.11838e-04     2.69632e+02     2.69620e+02
    2.18568e-04     2.77919e+02     2.77906e+02
    2.25512e-04     2.86459e+02     2.86446e+02
    2.32677e-04     2.95261e+02     2.95247e+02
    2.40070e-04     3.04333e+02     3.04318e+02
    2.47697e-04     3.13682e+02     3.13666e+02
    2.55567e-04     3.23316e+02     3.23299e+02
    2.63686e-04     3.33243e+02     3.33225e+02
    2.72064e-04     3.43473e+02     3.43454e+02
    2.80708e-04     3.54014e+02     3.53994e+02
    2.89626e-04     3.64878e+02     3.64856e+02
    2.98828e-04     3.76072e+02     3.76049e+02
    3.08322e-04     3.87607e+02     3.87583e+02
    3.18118e-04     3.99493e+02     3.99467e+02
    3.28225e-04     4.11739e+02     4.11711e+02
    3.38653e-04     4.24356e+02     4.24326e+02
    3.49413e-04     4.37355e+02     4.37324e+02
    3.60514e-04     4.50748e+02     4.50715e+02
    3.71968e-04     4.64547e+02     4.64512e+02
    3.83786e-04     4.78764e+02     4.78726e+02
    3.95979e-04     4.93410e+02     4.93369e+02
    4.08560e-04     5.08497e+02     5.08454e+02
    4.21541e-04     5.24037e+02     5.23991e+02
    4.34934e-04     5.40044e+02     5.39996e+02
    4.48752e-04     5.56532e+02     5.56480e+02
    4.63010e-04     5.73514e+02     5.73460e+02
    4.77720e-04     5.91006e+02     5.90948e+02
    4.92898e-04     6.09021e+02     6.08960e+02
    5.08558e-04     6.27574e+02     6.27508e+02
    5.24715e-04     6.46677e+02     6.46608e+02
    5.41386e-04     6.66348e+02     6.66274e+02
    5.58587e-04     6.86602e+02     6.86523e+02
    5.76334e-04     7.07456e+02     7.07372e+02
    5.94645e-04     7.28926e+02     7.28837e+02
    6.13538e-04     7.51030e+02     7.50935e+02
    6.33031e-04     7.73783e+02     7.73683e+02
    6.53143e-04     7.97203e+02     7.97096e+02
    6.73894e-04     8.21306e+02     8.21193e+02
    6.95305e-04     8.46112e+02     8.45992e+02
    7.17395e-04     8.71639e+02     8.71511e+02
    7.40188e-04     8.97907e+02     8.97771e+02
    7.63705e-04     9.24935e+02     9.24790e+02
    7.87969e-04     9.52741e+02     9.52587e+02
    8.13004e-04     9.81345e+02     9.81181e+02
    8.38834e-04     1.01077e+03     1.01059e+03
    8.65485e-04     1.04102e+03     1.04084e+03
    8.92982e-04     1.07214e+03     1.07195e+03
    9.21354e-04     1.10414e+03     1.10393e+03
    9.50626e-04     1.13704e+03     1.13682e+03
    9.80829e-04     1.17086e+03     1.17063e+03
    1.01199e-03     1.20563e+03     1.20538e+03
    1.04414e-03     1.24136e+03     1.24110e+03
    1.07732e-03     1.27808e+03     1.27780e+03
    1.11155e-03     1.31581e+03     1.31552e+03
    1.14686e-03     1.35458e+03     1.35426e+03
    1.18330e-03     1.39440e+03     1.39406e+03
    1.22089e-03     1.43529e+03     1.43493e+03
    1.25968e-03     1.47729e+03     1.47691e+03
    1.29970e-03     1.52041e+03     1.52000e+03
    1.34100e-03     1.56467e+03     1.56424e+03
    1.38360e-03     1.61010e+03     1.60965e+03
    1.42756e-03     1.65672e+03     1.65624e+03
    1.47292e-03     1.70455e+03     1.70404e+03
    1.51971e-03     1.75361e+03     1.75307e+03
    1.56800e-03     1.80393e+03     1.80336e+03
    1.61781e-03     1.85553e+03     1.85492e+03
    1.66921e-03     1.90843e+03     1.90778e+03
    1.72225e-03     1.96264e+03     1.96195e+03
    1.77697e-03     2.01819e+03     2.01746e+03
    1.83342e-03     2.07510e+03     2.07433e+03
    1.89167e-03     2.13338e+03     2.13256e+03
    1.95177e-03     2.19305e+03     2.19218e+03
    2.01378e-03     2.25412e+03     2.25320e+03
    2.07777e-03     2.31663e+03     2.31565e+03
    2.14378e-03     2.38057e+03     2.37953e+03
    2.21189e-03     2.44596e+03     2.44486e+03
    2.28216e-03     2.51281e+03     2.51164e+03
    2.35467e-03     2.58113e+03     2.57989e+03
    2.42948e-03     2.65092e+03     2.64961e+03
    2.50667e-03     2.72220e+03     2.72082e+03
    2.58631e-03     2.79497e+03     2.79351e+03
    2.66848e-03     2.86925e+03     2.86770e+03
    2.75326e-03     2.94502e+03     2.94338e+03
    2.84074e-03     3.02228e+03     3.02054e+03
    2.93099e-03     3.10102e+03     3.09919e+03
    3.02411e-03     3.18125e+03     3.17930e+03
    3.12019e-03     3.26294e+03     3.26088e+03
    3.21933e-03     3.34609e+03     3.34392e+03
    3.32161e-03     3.43070e+03     3.42840e+03
    3.42714e-03     3.51674e+03     3.51431e+03
    3.53603e-03     3.60418e+03     3.60161e+03
    3.64837e-03     3.69299e+03     3.69028e+03
    3.76428e-03     3.78314e+03     3.78028e+03
    3.88388e-03     3.87459e+03     3.87157e+03
    4.00728e-03     3.96732e+03     3.96412e+03
    4.13459e-03     4.06128e+03     4.05791e+03
    4.26596e-03     4.15644e+03     4.15288e+03
    4.40149e-03     4.25273e+03     4.24898e+03
    4.54133e-03     4.35009e+03     4.34613e+03
    4.68562e-03     4.44843e+03     4.44426e+03
    4.83448e-03     4.54771e+03     4.54332e+03
    4.98808e-03     4.64785e+03     4.64322e+03
    5.14656e-03     4.74879e+03     4.74391e+03
    5.31007e-03     4.85044e+03     4.84530e+03
