# Matter power spectra at z=1.200000.
# D(z)=0.562447, f(z)=0.896971.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     1.41192e+02     1.41192e+02
    1.03177e-04     1.45539e+02     1.45539e+02
    1.06455e-04     1.50020e+02     1.50020e+02
    1.09837e-04     1.54638e+02     1.54638e+02
    1.13327e-04     1.59398e+02     1.59399e+02
    1.16928e-04     1.64305e+02     1.64306e+02
    1.20643e-04     1.69363e+02     1.69364e+02
    1.24476e-04     1.74577e+02     1.74577e+02
    1.28430e-04     1.79950e+02     1.79950e+02
    1.32511e-04     1.85489e+02     1.85488e+02
    1.36721e-04     1.91197e+02     1.91195e+02
    1.41065e-04     1.97081e+02     1.97078e+02
    1.45546e-04     2.03145e+02     2.03141e+02
    1.50171e-04     2.09397e+02     2.09391e+02
    1.54942e-04     2.15840e+02     2.15834e+02
    1.59865e-04     2.22481e+02     2.22473e+02
    1.64944e-04     2.29326e+02     2.29317e+02
    1.70184e-04     2.36380e+02     2.36370e+02
    1.75591e-04     2.43650e+02     2.43640e+02
    1.81170e-04     2.51143e+02     2.51133e+02
    1.86926e-04     2.58867e+02     2.58856e+02
    1.92865e-04     2.66828e+02     2.66816e+02
    1.98992e-04     2.75033e+02     2.75020e+02
    2.05315e-04     2.83488e+02     2.83475e+02
    2.11838e-04     2.92202e+02     2.92188e+02
    2.18568e-04     3.01182e+02     3.01168e+02
    2.25512e-04     3.10437e+02     3.10422e+02
    2.32677e-04     3.19976e+02     3.19959e+02
    2.40070e-04     3.29807e+02     3.29789e+02
    2.47697e-04     3.39938e+02     3.39919e+02
    2.55567e-04     3.50378e+02     3.50358e+02
    2.63686e-04     3.61136e+02     3.61115e+02
    2.72064e-04     3.72222e+02     3.72199e+02
    2.80708e-04     3.83645e+02     3.83621e+02
    2.89626e-04     3.95417e+02     3.95391e+02
    2.98828e-04     4.07548e+02     4.07521e+02
    3.08322e-04     4.20048e+02     4.20019e+02
    3.18118e-04     4.32928e+02     4.32898e+02
    3.28225e-04     4.46199e+02     4.46166e+02
    3.38653e-04     4.59871e+02     4.59836e+02
    3.49413e-04     4.73958e+02     4.73920e+02
    3.60514e-04     4.88471e+02     4.88431e+02
    3.71968e-04     5.03424e+02     5.03382e+02
    3.83786e-04     5.18830e+02     5.18785e+02
    3.95979e-04     5.34700e+02     5.34653e+02
    4.08560e-04     5.51049e+02     5.50998e+02
    4.21541e-04     5.67888e+02     5.67835e+02
    4.34934e-04     5.85234e+02     5.85177e+02
    4.48752e-04     6.03100e+02     6.03040e+02
    4.63010e-04     6.21503e+02     6.21438e+02
    4.77720e-04     6.40457e+02     6.40388e+02
    4.92898e-04     6.59978e+02     6.59905e+02
    5.08558e-04     6.80081e+02     6.80003e+02
    5.24715e-04     7.00781e+02     7.00699e+02
    5.41386e-04     7.22096e+02     7.22008e+02
    5.58587e-04     7.44042e+02     7.43949e+02
    5.76334e-04     7.66639e+02     7.66540e+02
    5.94645e-04     7.89903e+02     7.89798e+02
    6.13538e-04     8.13854e+02     8.13742e+02
    6.33031e-04     8.38508e+02     8.38389e+02
    6.53143e-04     8.63885e+02     8.63758e+02
    6.73894e-04     8.90002e+02     8.89867e+02
    6.95305e-04     9.16880e+02     9.16737e+02
    7.17395e-04     9.44539e+02     9.44388e+02
    7.40188e-04     9.73001e+02     9.72840e+02
    7.63705e-04     1.00229e+03     1.00211e+03
    7.87969e-04     1.03241e+03     1.03223e+03
    8.13004e-04     1.06341e+03     1.06321e+03
    8.38834e-04     1.09529e+03     1.09508e+03
    8.65485e-04     1.12807e+03     1.12785e+03
    8.92982e-04     1.16179e+03     1.16156e+03
    9.21354e-04     1.19646e+03     1.19621e+03
    9.50626e-04     1.23210e+03     1.23184e+03
    9.80829e-04     1.26875e+03     1.26847e+03
    1.01199e-03     1.30642e+03     1.30613e+03
    1.04414e-03     1.34514e+03     1.34483e+03
    1.07732e-03     1.38493e+03     1.38459e+03
    1.11155e-03     1.42581e+03     1.42546e+03
    1.14686e-03     1.46781e+03     1.46744e+03
    1.18330e-03     1.51095e+03     1.51056e+03
    1.22089e-03     1.55527e+03     1.55484e+03
    1.25968e-03     1.60077e+03     1.60032e+03
    1.29970e-03     1.64749e+03     1.64701e+03
    1.34100e-03     1.69545e+03     1.69494e+03
    1.38360e-03     1.74468e+03     1.74414e+03
    1.42756e-03     1.79519e+03     1.79462e+03
    1.47292e-03     1.84702e+03     1.84641e+03
    1.51971e-03     1.90018e+03     1.89954e+03
    1.56800e-03     1.95470e+03     1.95402e+03
    1.61781e-03     2.01061e+03     2.00989e+03
    1.66921e-03     2.06793e+03     2.06716e+03
    1.72225e-03     2.12667e+03     2.12586e+03
    1.77697e-03     2.18686e+03     2.18600e+03
    1.83342e-03     2.24852e+03     2.24761e+03
    1.89167e-03     2.31167e+03     2.31070e+03
    1.95177e-03     2.37632e+03     2.37529e+03
    2.01378e-03     2.44250e+03     2.44141e+03
    2.07777e-03     2.51022e+03     2.50907e+03
    2.14378e-03     2.57951e+03     2.57828e+03
    2.21189e-03     2.65036e+03     2.64906e+03
    2.28216e-03     2.72280e+03     2.72142e+03
    2.35467e-03     2.79682e+03     2.79536e+03
    2.42948e-03     2.87245e+03     2.87090e+03
    2.50667e-03     2.94968e+03     2.94805e+03
    2.58631e-03     3.02854e+03     3.02680e+03
    2.66848e-03     3.10902e+03     3.10718e+03
    2.75326e-03     3.19112e+03     3.18918e+03
    2.84074e-03     3.27483e+03     3.27278e+03
    2.93099e-03     3.36016e+03     3.35798e+03
    3.02411e-03     3.44708e+03     3.44478e+03
    3.12019e-03     3.53560e+03     3.53317e+03
    3.21933e-03     3.62570e+03     3.62313e+03
    3.32161e-03     3.71738e+03     3.71466e+03
    3.42714e-03     3.81061e+03     3.80773e+03
    3.53603e-03     3.90536e+03     3.90232e+03
    3.64837e-03     4.00159e+03     3.99838e+03
    3.76428e-03     4.09927e+03     4.09588e+03
    3.88388e-03     4.19836e+03     4.19478e+03
    4.00728e-03     4.29883e+03     4.29505e+03
    4.13459e-03     4.40064e+03     4.39666e+03
    4.26596e-03     4.50375e+03     4.49955e+03
    4.40149e-03     4.60809e+03     4.60365e+03
    4.54133e-03     4.71357e+03     4.70889e+03
    4.68562e-03     4.82014e+03     4.81520e+03
    4.83448e-03     4.92771e+03     4.92251e+03
    4.98808e-03     5.03622e+03     5.03074e+03
    5.14656e-03     5.14560e+03     5.13982e+03
    5.31007e-03     5.25575e+03     5.24967e+03
    5.47878e-03     5.36657e+03     5.36017e+03
