# Matter power spectra at z=4.000000.
# D(z)=0.256042, f(z)=0.988983.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     2.91349e+01     2.91349e+01
    1.03177e-04     3.00321e+01     3.00321e+01
    1.06455e-04     3.09567e+01     3.09567e+01
    1.09837e-04     3.19098e+01     3.19098e+01
    1.13327e-04     3.28922e+01     3.28922e+01
    1.16928e-04     3.39048e+01     3.39049e+01
    1.20643e-04     3.49487e+01     3.49487e+01
    1.24476e-04     3.60247e+01     3.60247e+01
    1.28430e-04     3.71338e+01     3.71338e+01
    1.32511e-04     3.82768e+01     3.82768e+01
    1.36721e-04     3.94549e+01     3.94549e+01
    1.41065e-04     4.06693e+01     4.06692e+01
    1.45546e-04     4.19210e+01     4.19209e+01
    1.50171e-04     4.32113e+01     4.32111e+01
    1.54942e-04     4.45412e+01     4.45410e+01
    1.59865e-04     4.59120e+01     4.59118e+01
    1.64944e-04     4.73248e+01     4.73245e+01
    1.70184e-04     4.87808e+01     4.87806e+01
    1.75591e-04     5.02816e+01     5.02813e+01
    1.81170e-04     5.18284e+01     5.18281e+01
    1.86926e-04     5.34228e+01     5.34225e+01
    1.92865e-04     5.50662e+01     5.50659e+01
    1.98992e-04     5.67600e+01     5.67597e+01
    2.05315e-04     5.85057e+01     5.85053e+01
    2.11838e-04     6.03047e+01     6.03043e+01
    2.18568e-04     6.21588e+01     6.21584e+01
    2.25512e-04     6.40697e+01     6.40692e+01
    2.32677e-04     6.60392e+01     6.60387e+01
    2.40070e-04     6.80691e+01     6.80686e+01
    2.47697e-04     7.01611e+01     7.01606e+01
    2.55567e-04     7.23171e+01     7.23165e+01
    2.63686e-04     7.45388e+01     7.45382e+01
    2.72064e-04     7.68282e+01     7.68276e+01
    2.80708e-04     7.91876e+01     7.91869e+01
    2.89626e-04     8.16190e+01     8.16183e+01
    2.98828e-04     8.41248e+01     8.41240e+01
    3.08322e-04     8.67070e+01     8.67062e+01
    3.18118e-04     8.93678e+01     8.93670e+01
    3.28225e-04     9.21095e+01     9.21086e+01
    3.38653e-04     9.49344e+01     9.49334e+01
    3.49413e-04     9.78451e+01     9.78440e+01
    3.60514e-04     1.00844e+02     1.00843e+02
    3.71968e-04     1.03934e+02     1.03933e+02
    3.83786e-04     1.07119e+02     1.07117e+02
