# Matter power spectra at z=3.100000.
# D(z)=0.311347, f(z)=0.981211.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     4.31411e+01     4.31411e+01
    1.03177e-04     4.44695e+01     4.44695e+01
    1.06455e-04     4.58386e+01     4.58386e+01
    1.09837e-04     4.72498e+01     4.72498e+01
    1.13327e-04     4.87044e+01     4.87044e+01
    1.16928e-04     5.02038e+01     5.02039e+01
    1.20643e-04     5.17495e+01     5.17495e+01
    1.24476e-04     5.33427e+01     5.33427e+01
    1.28430e-04     5.49848e+01     5.49848e+01
    1.32511e-04     5.66773e+01     5.66773e+01
    1.36721e-04     5.84217e+01     5.84216e+01
    1.41065e-04     6.02197e+01     6.02195e+01
    1.45546e-04     6.20731e+01     6.20728e+01
    1.50171e-04     6.39835e+01     6.39831e+01
    1.54942e-04     6.59527e+01     6.59522e+01
    1.59865e-04     6.79823e+01     6.79818e+01
    1.64944e-04     7.00741e+01     7.00735e+01
    1.70184e-04     7.22300e+01     7.22293e+01
    1.75591e-04     7.44520e+01     7.44512e+01
    1.81170e-04     7.67422e+01     7.67414e+01
    1.86926e-04     7.91029e+01     7.91021e+01
    1.92865e-04     8.15361e+01     8.15352e+01
    1.98992e-04     8.40439e+01     8.40430e+01
    2.05315e-04     8.66284e+01     8.66275e+01
    2.11838e-04     8.92919e+01     8.92909e+01
    2.18568e-04     9.20369e+01     9.20358e+01
    2.25512e-04     9.48660e+01     9.48649e+01
    2.32677e-04     9.77819e+01     9.77807e+01
    2.40070e-04     1.00787e+02     1.00786e+02
    2.47697e-04     1.03884e+02     1.03883e+02
    2.55567e-04     1.07076e+02     1.07075e+02
    2.63686e-04     1.10365e+02     1.10364e+02
    2.72064e-04     1.13755e+02     1.13753e+02
    2.80708e-04     1.17247e+02     1.17246e+02
    2.89626e-04     1.20847e+02     1.20845e+02
    2.98828e-04     1.24556e+02     1.24554e+02
    3.08322e-04     1.28379e+02     1.28377e+02
    3.18118e-04     1.32318e+02     1.32315e+02
    3.28225e-04     1.36376e+02     1.36374e+02
    3.38653e-04     1.40558e+02     1.40555e+02
    3.49413e-04     1.44866e+02     1.44863e+02
    3.60514e-04     1.49305e+02     1.49302e+02
    3.71968e-04     1.53879e+02     1.53876e+02
    3.83786e-04     1.58592e+02     1.58589e+02
    3.95979e-04     1.63448e+02     1.63444e+02
    4.08560e-04     1.68449e+02     1.68446e+02
    4.21541e-04     1.73602e+02     1.73598e+02
    4.34934e-04     1.78910e+02     1.78906e+02
    4.48752e-04     1.84377e+02     1.84373e+02
    4.63010e-04     1.90009e+02     1.90005e+02
    4.77720e-04     1.95811e+02     1.95806e+02
    4.92898e-04     2.01786e+02     2.01781e+02
    5.08558e-04     2.07940e+02     2.07935e+02
    5.24715e-04     2.14278e+02     2.14272e+02
    5.41386e-04     2.20804e+02     2.20798e+02
    5.58587e-04     2.27524e+02     2.27517e+02
    5.76334e-04     2.34444e+02     2.34437e+02
    5.94645e-04     2.41570e+02     2.41562e+02
    6.13538e-04     2.48906e+02     2.48897e+02
    6.33031e-04     2.56458e+02     2.56449e+02
    6.53143e-04     2.64233e+02     2.64223e+02
    6.73894e-04     2.72235e+02     2.72225e+02
    6.95305e-04     2.80471e+02     2.80460e+02
    7.17395e-04     2.88947e+02     2.88936e+02
    7.40188e-04     2.97670e+02     2.97658e+02
    7.63705e-04     3.06646e+02     3.06633e+02
    7.87969e-04     3.15881e+02     3.15868e+02
    8.13004e-04     3.25382e+02     3.25368e+02
    8.38834e-04     3.35156e+02     3.35140e+02
    8.65485e-04     3.45208e+02     3.45192e+02
    8.92982e-04     3.55546e+02     3.55529e+02
    9.21354e-04     3.66177e+02     3.66159e+02
    9.50626e-04     3.77109e+02     3.77089e+02
    9.80829e-04     3.88347e+02     3.88327e+02
    1.01199e-03     3.99900e+02     3.99878e+02
    1.04414e-03     4.11774e+02     4.11751e+02
    1.07732e-03     4.23976e+02     4.23951e+02
    1.11155e-03     4.36514e+02     4.36488e+02
    1.14686e-03     4.49395e+02     4.49367e+02
    1.18330e-03     4.62627e+02     4.62597e+02
    1.22089e-03     4.76216e+02     4.76185e+02
    1.25968e-03     4.90171e+02     4.90137e+02
    1.29970e-03     5.04498e+02     5.04462e+02
    1.34100e-03     5.19204e+02     5.19167e+02
    1.38360e-03     5.34298e+02     5.34258e+02
    1.42756e-03     5.49787e+02     5.49744e+02
    1.47292e-03     5.65677e+02     5.65632e+02
    1.51971e-03     5.81976e+02     5.81929e+02
    1.56800e-03     5.98692e+02     5.98642e+02
    1.61781e-03     6.15832e+02     6.15778e+02
    1.66921e-03     6.33403e+02     6.33346e+02
    1.72225e-03     6.51411e+02     6.51351e+02
    1.77697e-03     6.69863e+02     6.69799e+02
    1.83342e-03     6.88764e+02     6.88696e+02
    1.89167e-03     7.08121e+02     7.08049e+02
    1.95177e-03     7.27940e+02     7.27863e+02
    2.01378e-03     7.48225e+02     7.48144e+02
    2.07777e-03     7.68985e+02     7.68899e+02
    2.14378e-03     7.90222e+02     7.90131e+02
    2.21189e-03     8.11941e+02     8.11845e+02
    2.28216e-03     8.34144e+02     8.34042e+02
    2.35467e-03     8.56835e+02     8.56726e+02
    2.42948e-03     8.80015e+02     8.79900e+02
    2.50667e-03     9.03689e+02     9.03567e+02
    2.58631e-03     9.27859e+02     9.27730e+02
    2.66848e-03     9.52526e+02     9.52390e+02
    2.75326e-03     9.77691e+02     9.77547e+02
    2.84074e-03     1.00335e+03     1.00320e+03
    2.93099e-03     1.02950e+03     1.02934e+03
    3.02411e-03     1.05614e+03     1.05597e+03
    3.12019e-03     1.08327e+03     1.08309e+03
    3.21933e-03     1.11089e+03     1.11070e+03
    3.32161e-03     1.13898e+03     1.13878e+03
    3.42714e-03     1.16756e+03     1.16734e+03
    3.53603e-03     1.19660e+03     1.19637e+03
    3.64837e-03     1.22609e+03     1.22585e+03
    3.76428e-03     1.25602e+03     1.25577e+03
    3.88388e-03     1.28639e+03     1.28613e+03
    4.00728e-03     1.31719e+03     1.31691e+03
    4.13459e-03     1.34839e+03     1.34809e+03
    4.26596e-03     1.37999e+03     1.37968e+03
    4.40149e-03     1.41197e+03     1.41164e+03
    4.54133e-03     1.44430e+03     1.44395e+03
    4.68562e-03     1.47696e+03     1.47659e+03
    4.83448e-03     1.50993e+03     1.50954e+03
    4.98808e-03     1.54318e+03     1.54277e+03
    5.14656e-03     1.57669e+03     1.57626e+03
    5.31007e-03     1.61045e+03     1.61000e+03
    5.47878e-03     1.64440e+03     1.64393e+03
    5.65285e-03     1.67852e+03     1.67802e+03
    5.83245e-03     1.71277e+03     1.71224e+03
    6.01775e-03     1.74710e+03     1.74655e+03
    6.20895e-03     1.78148e+03     1.78090e+03
    6.40621e-03     1.81587e+03     1.81526e+03
    6.60975e-03     1.85023e+03     1.84959e+03
    6.81975e-03     1.88451e+03     1.88384e+03
    7.03642e-03     1.91865e+03     1.91795e+03
    7.25998e-03     1.95259e+03     1.95186e+03
    7.49064e-03     1.98628e+03     1.98551e+03
    7.72863e-03     2.01966e+03     2.01885e+03
    7.97417e-03     2.05266e+03     2.05182e+03
    8.22752e-03     2.08523e+03     2.08435e+03
    8.48892e-03     2.11730e+03     2.11638e+03
    8.75863e-03     2.14880e+03     2.14784e+03
    9.03690e-03     2.17963e+03     2.17863e+03
    9.32402e-03     2.20973e+03     2.20869e+03
    9.62025e-03     2.23900e+03     2.23791e+03
    9.92590e-03     2.26736e+03     2.26623e+03
    1.02413e-02     2.29474e+03     2.29356e+03
    1.05666e-02     2.32104e+03     2.31982e+03
    1.09024e-02     2.34617e+03     2.34491e+03
    1.12487e-02     2.37004e+03     2.36873e+03
    1.16061e-02     2.39252e+03     2.39117e+03
    1.19749e-02     2.41353e+03     2.41213e+03
    1.23553e-02     2.43296e+03     2.43152e+03
    1.27479e-02     2.45071e+03     2.44922e+03
    1.31529e-02     2.46668e+03     2.46514e+03
    1.35708e-02     2.48075e+03     2.47917e+03
    1.40019e-02     2.49284e+03     2.49121e+03
    1.44468e-02     2.50282e+03     2.50115e+03
    1.49058e-02     2.51059e+03     2.50888e+03
    1.53794e-02     2.51605e+03     2.51430e+03
    1.58680e-02     2.51910e+03     2.51731e+03
    1.63721e-02     2.51962e+03     2.51779e+03
    1.68923e-02     2.51752e+03     2.51566e+03
    1.74290e-02     2.51273e+03     2.51085e+03
    1.79827e-02     2.50521e+03     2.50329e+03
    1.85541e-02     2.49488e+03     2.49294e+03
    1.91436e-02     2.48169e+03     2.47973e+03
    1.97518e-02     2.46557e+03     2.46361e+03
    2.03793e-02     2.44648e+03     2.44451e+03
    2.10268e-02     2.42436e+03     2.42238e+03
    2.16949e-02     2.39924e+03     2.39727e+03
    2.23841e-02     2.37121e+03     2.36924e+03
    2.30953e-02     2.34034e+03     2.33838e+03
    2.38291e-02     2.30670e+03     2.30476e+03
    2.45862e-02     2.27037e+03     2.26846e+03
    2.53673e-02     2.23143e+03     2.22955e+03
    2.61732e-02     2.18996e+03     2.18812e+03
    2.70048e-02     2.14612e+03     2.14433e+03
    2.78628e-02     2.10020e+03     2.09845e+03
    2.87480e-02     2.05246e+03     2.05077e+03
    2.96614e-02     2.00320e+03     2.00158e+03
    3.06038e-02     1.95271e+03     1.95115e+03
    3.15761e-02     1.90125e+03     1.89977e+03
    3.25793e-02     1.84912e+03     1.84772e+03
    3.36144e-02     1.79661e+03     1.79529e+03
    3.46824e-02     1.74407e+03     1.74284e+03
    3.57843e-02     1.69184e+03     1.69071e+03
    3.69212e-02     1.64028e+03     1.63925e+03
    3.80942e-02     1.58974e+03     1.58882e+03
    3.93045e-02     1.54057e+03     1.53976e+03
    4.05533e-02     1.49312e+03     1.49242e+03
    4.18417e-02     1.44769e+03     1.44711e+03
    4.31711e-02     1.40444e+03     1.40399e+03
    4.45427e-02     1.36349e+03     1.36317e+03
    4.59579e-02     1.32499e+03     1.32480e+03
    4.74180e-02     1.28905e+03     1.28899e+03
    4.89246e-02     1.25572e+03     1.25581e+03
    5.04790e-02     1.22485e+03     1.22507e+03
    5.20827e-02     1.19625e+03     1.19663e+03
    5.37375e-02     1.16970e+03     1.17023e+03
    5.54448e-02     1.14483e+03     1.14553e+03
    5.72064e-02     1.12122e+03     1.12209e+03
    5.90239e-02     1.09837e+03     1.09943e+03
    6.08992e-02     1.07572e+03     1.07696e+03
    6.28340e-02     1.05266e+03     1.05409e+03
    6.48303e-02     1.02858e+03     1.03021e+03
    6.68901e-02     1.00290e+03     1.00474e+03
    6.90153e-02     9.75122e+02     9.77173e+02
    7.12080e-02     9.44861e+02     9.47120e+02
    7.34703e-02     9.11906e+02     9.14372e+02
    7.58046e-02     8.76256e+02     8.78922e+02
    7.82130e-02     8.38143e+02     8.41003e+02
    8.06979e-02     7.98046e+02     8.01090e+02
    8.32618e-02     7.56669e+02     7.59890e+02
    8.59072e-02     7.14908e+02     7.18297e+02
    8.86366e-02     6.73770e+02     6.77321e+02
