# Matter power spectra at z=0.400000.
# D(z)=0.813205, f(z)=0.712732.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     2.95469e+02     2.95469e+02
    1.03177e-04     3.04566e+02     3.04566e+02
    1.06455e-04     3.13942e+02     3.13943e+02
    1.09837e-04     3.23606e+02     3.23608e+02
    1.13327e-04     3.33567e+02     3.33570e+02
    1.16928e-04     3.43835e+02     3.43838e+02
    1.20643e-04     3.54419e+02     3.54423e+02
    1.24476e-04     3.65329e+02     3.65331e+02
    1.28430e-04     3.76573e+02     3.76574e+02
    1.32511e-04     3.88163e+02     3.88160e+02
    1.36721e-04     4.00107e+02     4.00100e+02
    1.41065e-04     4.12418e+02     4.12407e+02
    1.45546e-04     4.25108e+02     4.25091e+02
    1.50171e-04     4.38189e+02     4.38166e+02
    1.54942e-04     4.51671e+02     4.51643e+02
    1.59865e-04     4.65567e+02     4.65534e+02
    1.64944e-04     4.79889e+02     4.79851e+02
    1.70184e-04     4.94648e+02     4.94606e+02
    1.75591e-04     5.09860e+02     5.09815e+02
    1.81170e-04     5.25539e+02     5.25492e+02
    1.86926e-04     5.41700e+02     5.41650e+02
    1.92865e-04     5.58356e+02     5.58303e+02
    1.98992e-04     5.75522e+02     5.75467e+02
    2.05315e-04     5.93213e+02     5.93156e+02
    2.11838e-04     6.11444e+02     6.11384e+02
    2.18568e-04     6.30232e+02     6.30168e+02
    2.25512e-04     6.49595e+02     6.49527e+02
    2.32677e-04     6.69551e+02     6.69478e+02
    2.40070e-04     6.90117e+02     6.90039e+02
    2.47697e-04     7.11312e+02     7.11229e+02
    2.55567e-04     7.33153e+02     7.33064e+02
    2.63686e-04     7.55658e+02     7.55564e+02
    2.72064e-04     7.78848e+02     7.78748e+02
    2.80708e-04     8.02744e+02     8.02638e+02
    2.89626e-04     8.27369e+02     8.27256e+02
    2.98828e-04     8.52744e+02     8.52623e+02
    3.08322e-04     8.78891e+02     8.78762e+02
    3.18118e-04     9.05831e+02     9.05695e+02
    3.28225e-04     9.33588e+02     9.33443e+02
    3.38653e-04     9.62183e+02     9.62030e+02
    3.49413e-04     9.91645e+02     9.91481e+02
    3.60514e-04     1.02200e+03     1.02182e+03
    3.71968e-04     1.05327e+03     1.05308e+03
    3.83786e-04     1.08549e+03     1.08529e+03
    3.95979e-04     1.11868e+03     1.11847e+03
    4.08560e-04     1.15286e+03     1.15264e+03
    4.21541e-04     1.18808e+03     1.18784e+03
    4.34934e-04     1.22434e+03     1.22409e+03
    4.48752e-04     1.26170e+03     1.26143e+03
    4.63010e-04     1.30018e+03     1.29989e+03
    4.77720e-04     1.33981e+03     1.33950e+03
    4.92898e-04     1.38062e+03     1.38030e+03
    5.08558e-04     1.42265e+03     1.42230e+03
    5.24715e-04     1.46592e+03     1.46556e+03
    5.41386e-04     1.51048e+03     1.51009e+03
    5.58587e-04     1.55635e+03     1.55594e+03
    5.76334e-04     1.60359e+03     1.60315e+03
    5.94645e-04     1.65221e+03     1.65175e+03
    6.13538e-04     1.70228e+03     1.70178e+03
    6.33031e-04     1.75381e+03     1.75328e+03
    6.53143e-04     1.80684e+03     1.80629e+03
    6.73894e-04     1.86143e+03     1.86084e+03
    6.95305e-04     1.91760e+03     1.91697e+03
    7.17395e-04     1.97541e+03     1.97474e+03
    7.40188e-04     2.03489e+03     2.03418e+03
    7.63705e-04     2.09609e+03     2.09533e+03
    7.87969e-04     2.15905e+03     2.15825e+03
    8.13004e-04     2.22382e+03     2.22297e+03
    8.38834e-04     2.29043e+03     2.28953e+03
    8.65485e-04     2.35895e+03     2.35799e+03
    8.92982e-04     2.42941e+03     2.42839e+03
    9.21354e-04     2.50186e+03     2.50078e+03
    9.50626e-04     2.57636e+03     2.57521e+03
    9.80829e-04     2.65294e+03     2.65172e+03
    1.01199e-03     2.73167e+03     2.73037e+03
    1.04414e-03     2.81259e+03     2.81121e+03
    1.07732e-03     2.89574e+03     2.89427e+03
    1.11155e-03     2.98118e+03     2.97962e+03
    1.14686e-03     3.06896e+03     3.06731e+03
    1.18330e-03     3.15914e+03     3.15738e+03
    1.22089e-03     3.25175e+03     3.24989e+03
    1.25968e-03     3.34686e+03     3.34488e+03
    1.29970e-03     3.44451e+03     3.44240e+03
    1.34100e-03     3.54475e+03     3.54252e+03
    1.38360e-03     3.64764e+03     3.64527e+03
    1.42756e-03     3.75322e+03     3.75070e+03
    1.47292e-03     3.86154e+03     3.85888e+03
    1.51971e-03     3.97266e+03     3.96983e+03
    1.56800e-03     4.08663e+03     4.08362e+03
    1.61781e-03     4.20348e+03     4.20029e+03
    1.66921e-03     4.32328e+03     4.31990e+03
    1.72225e-03     4.44607e+03     4.44248e+03
    1.77697e-03     4.57188e+03     4.56808e+03
    1.83342e-03     4.70077e+03     4.69673e+03
    1.89167e-03     4.83276e+03     4.82848e+03
    1.95177e-03     4.96790e+03     4.96336e+03
    2.01378e-03     5.10623e+03     5.10141e+03
    2.07777e-03     5.24779e+03     5.24268e+03
    2.14378e-03     5.39261e+03     5.38720e+03
    2.21189e-03     5.54071e+03     5.53498e+03
    2.28216e-03     5.69212e+03     5.68605e+03
