# Matter power spectra at z=3.963392.
# D(z)=0.257909, f(z)=0.988771.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     2.95632e+01     2.95632e+01
    1.03177e-04     3.04735e+01     3.04735e+01
    1.06455e-04     3.14117e+01     3.14117e+01
    1.09837e-04     3.23788e+01     3.23788e+01
    1.13327e-04     3.33756e+01     3.33756e+01
    1.16928e-04     3.44032e+01     3.44032e+01
    1.20643e-04     3.54624e+01     3.54624e+01
    1.24476e-04     3.65542e+01     3.65542e+01
    1.28430e-04     3.76795e+01     3.76795e+01
    1.32511e-04     3.88394e+01     3.88394e+01
    1.36721e-04     4.00348e+01     4.00348e+01
    1.41065e-04     4.12670e+01     4.12669e+01
    1.45546e-04     4.25371e+01     4.25370e+01
    1.50171e-04     4.38463e+01     4.38462e+01
    1.54942e-04     4.51958e+01     4.51957e+01
    1.59865e-04     4.65868e+01     4.65865e+01
    1.64944e-04     4.80203e+01     4.80201e+01
    1.70184e-04     4.94978e+01     4.94975e+01
    1.75591e-04     5.10206e+01     5.10203e+01
    1.81170e-04     5.25901e+01     5.25898e+01
    1.86926e-04     5.42080e+01     5.42076e+01
    1.92865e-04     5.58755e+01     5.58752e+01
    1.98992e-04     5.75942e+01     5.75939e+01
    2.05315e-04     5.93655e+01     5.93651e+01
    2.11838e-04     6.11910e+01     6.11906e+01
    2.18568e-04     6.30723e+01     6.30718e+01
    2.25512e-04     6.50112e+01     6.50108e+01
    2.32677e-04     6.70097e+01     6.70092e+01
    2.40070e-04     6.90694e+01     6.90689e+01
    2.47697e-04     7.11922e+01     7.11916e+01
    2.55567e-04     7.33798e+01     7.33792e+01
    2.63686e-04     7.56342e+01     7.56335e+01
    2.72064e-04     7.79572e+01     7.79566e+01
    2.80708e-04     8.03512e+01     8.03505e+01
    2.89626e-04     8.28184e+01     8.28177e+01
    2.98828e-04     8.53610e+01     8.53602e+01
    3.08322e-04     8.79811e+01     8.79802e+01
    3.18118e-04     9.06810e+01     9.06801e+01
    3.28225e-04     9.34630e+01     9.34620e+01
    3.38653e-04     9.63293e+01     9.63283e+01
    3.49413e-04     9.92828e+01     9.92817e+01
