# Matter power spectra at z=0.200000.
# D(z)=0.901550, f(z)=0.623906.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     3.63239e+02     3.63238e+02
    1.03177e-04     3.74422e+02     3.74422e+02
    1.06455e-04     3.85948e+02     3.85949e+02
    1.09837e-04     3.97828e+02     3.97831e+02
    1.13327e-04     4.10074e+02     4.10078e+02
    1.16928e-04     4.22696e+02     4.22702e+02
    1.20643e-04     4.35708e+02     4.35713e+02
    1.24476e-04     4.49120e+02     4.49123e+02
    1.28430e-04     4.62943e+02     4.62944e+02
    1.32511e-04     4.77190e+02     4.77186e+02
    1.36721e-04     4.91874e+02     4.91864e+02
    1.41065e-04     5.07008e+02     5.06991e+02
    1.45546e-04     5.22609e+02     5.22583e+02
    1.50171e-04     5.38689e+02     5.38655e+02
    1.54942e-04     5.55263e+02     5.55221e+02
    1.59865e-04     5.72346e+02     5.72296e+02
    1.64944e-04     5.89951e+02     5.89895e+02
    1.70184e-04     6.08095e+02     6.08033e+02
    1.75591e-04     6.26796e+02     6.26729e+02
    1.81170e-04     6.46070e+02     6.45999e+02
    1.86926e-04     6.65936e+02     6.65861e+02
    1.92865e-04     6.86411e+02     6.86333e+02
    1.98992e-04     7.07514e+02     7.07432e+02
    2.05315e-04     7.29261e+02     7.29176e+02
    2.11838e-04     7.51672e+02     7.51582e+02
    2.18568e-04     7.74768e+02     7.74672e+02
    2.25512e-04     7.98570e+02     7.98469e+02
    2.32677e-04     8.23101e+02     8.22993e+02
    2.40070e-04     8.48383e+02     8.48267e+02
    2.47697e-04     8.74436e+02     8.74313e+02
    2.55567e-04     9.01284e+02     9.01153e+02
    2.63686e-04     9.28949e+02     9.28809e+02
    2.72064e-04     9.57455e+02     9.57306e+02
    2.80708e-04     9.86829e+02     9.86671e+02
    2.89626e-04     1.01710e+03     1.01693e+03
    2.98828e-04     1.04829e+03     1.04811e+03
    3.08322e-04     1.08043e+03     1.08024e+03
    3.18118e-04     1.11354e+03     1.11334e+03
    3.28225e-04     1.14766e+03     1.14745e+03
    3.38653e-04     1.18281e+03     1.18258e+03
    3.49413e-04     1.21902e+03     1.21878e+03
    3.60514e-04     1.25633e+03     1.25608e+03
    3.71968e-04     1.29477e+03     1.29450e+03
    3.83786e-04     1.33437e+03     1.33408e+03
    3.95979e-04     1.37517e+03     1.37486e+03
    4.08560e-04     1.41719e+03     1.41686e+03
    4.21541e-04     1.46047e+03     1.46012e+03
    4.34934e-04     1.50504e+03     1.50467e+03
    4.48752e-04     1.55096e+03     1.55056e+03
    4.63010e-04     1.59825e+03     1.59783e+03
    4.77720e-04     1.64696e+03     1.64651e+03
    4.92898e-04     1.69712e+03     1.69664e+03
    5.08558e-04     1.74877e+03     1.74827e+03
    5.24715e-04     1.80196e+03     1.80142e+03
    5.41386e-04     1.85672e+03     1.85615e+03
    5.58587e-04     1.91310e+03     1.91250e+03
    5.76334e-04     1.97116e+03     1.97051e+03
    5.94645e-04     2.03092e+03     2.03023e+03
    6.13538e-04     2.09245e+03     2.09172e+03
    6.33031e-04     2.15578e+03     2.15500e+03
    6.53143e-04     2.22096e+03     2.22014e+03
    6.73894e-04     2.28804e+03     2.28717e+03
    6.95305e-04     2.35708e+03     2.35615e+03
    7.17395e-04     2.42812e+03     2.42713e+03
    7.40188e-04     2.50122e+03     2.50017e+03
    7.63705e-04     2.57644e+03     2.57532e+03
    7.87969e-04     2.65382e+03     2.65263e+03
    8.13004e-04     2.73342e+03     2.73216e+03
    8.38834e-04     2.81529e+03     2.81395e+03
    8.65485e-04     2.89950e+03     2.89807e+03
    8.92982e-04     2.98609e+03     2.98458e+03
    9.21354e-04     3.07514e+03     3.07353e+03
    9.50626e-04     3.16669e+03     3.16498e+03
    9.80829e-04     3.26082e+03     3.25900e+03
    1.01199e-03     3.35758e+03     3.35565e+03
    1.04414e-03     3.45702e+03     3.45498e+03
    1.07732e-03     3.55922e+03     3.55705e+03
    1.11155e-03     3.66423e+03     3.66192e+03
    1.14686e-03     3.77212e+03     3.76967e+03
    1.18330e-03     3.88295e+03     3.88034e+03
    1.22089e-03     3.99677e+03     3.99401e+03
    1.25968e-03     4.11366e+03     4.11073e+03
    1.29970e-03     4.23368e+03     4.23056e+03
    1.34100e-03     4.35688e+03     4.35357e+03
    1.38360e-03     4.48334e+03     4.47982e+03
    1.42756e-03     4.61310e+03     4.60937e+03
    1.47292e-03     4.74624e+03     4.74228e+03
