# Matter power spectra at z=0.600000.
# D(z)=0.735951, f(z)=0.780638.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     2.41937e+02     2.41937e+02
    1.03177e-04     2.49386e+02     2.49386e+02
    1.06455e-04     2.57063e+02     2.57064e+02
    1.09837e-04     2.64976e+02     2.64978e+02
    1.13327e-04     2.73133e+02     2.73135e+02
    1.16928e-04     2.81541e+02     2.81543e+02
    1.20643e-04     2.90207e+02     2.90210e+02
    1.24476e-04     2.99141e+02     2.99142e+02
    1.28430e-04     3.08348e+02     3.08349e+02
    1.32511e-04     3.17838e+02     3.17836e+02
    1.36721e-04     3.27618e+02     3.27614e+02
    1.41065e-04     3.37699e+02     3.37692e+02
    1.45546e-04     3.48091e+02     3.48079e+02
    1.50171e-04     3.58802e+02     3.58786e+02
    1.54942e-04     3.69842e+02     3.69822e+02
    1.59865e-04     3.81221e+02     3.81198e+02
    1.64944e-04     3.92948e+02     3.92922e+02
    1.70184e-04     4.05034e+02     4.05005e+02
    1.75591e-04     4.17490e+02     4.17460e+02
    1.81170e-04     4.30329e+02     4.30297e+02
    1.86926e-04     4.43562e+02     4.43528e+02
    1.92865e-04     4.57201e+02     4.57166e+02
    1.98992e-04     4.71258e+02     4.71221e+02
    2.05315e-04     4.85745e+02     4.85706e+02
    2.11838e-04     5.00674e+02     5.00633e+02
    2.18568e-04     5.16059e+02     5.16015e+02
    2.25512e-04     5.31915e+02     5.31868e+02
    2.32677e-04     5.48256e+02     5.48207e+02
    2.40070e-04     5.65098e+02     5.65045e+02
    2.47697e-04     5.82454e+02     5.82398e+02
    2.55567e-04     6.00339e+02     6.00279e+02
    2.63686e-04     6.18769e+02     6.18705e+02
    2.72064e-04     6.37759e+02     6.37691e+02
    2.80708e-04     6.57328e+02     6.57256e+02
    2.89626e-04     6.77493e+02     6.77417e+02
    2.98828e-04     6.98273e+02     6.98192e+02
    3.08322e-04     7.19685e+02     7.19599e+02
    3.18118e-04     7.41748e+02     7.41656e+02
    3.28225e-04     7.64479e+02     7.64381e+02
    3.38653e-04     7.87897e+02     7.87793e+02
    3.49413e-04     8.12024e+02     8.11913e+02
    3.60514e-04     8.36882e+02     8.36764e+02
    3.71968e-04     8.62492e+02     8.62367e+02
    3.83786e-04     8.88877e+02     8.88744e+02
    3.95979e-04     9.16058e+02     9.15916e+02
    4.08560e-04     9.44057e+02     9.43906e+02
    4.21541e-04     9.72895e+02     9.72735e+02
    4.34934e-04     1.00260e+03     1.00243e+03
    4.48752e-04     1.03319e+03     1.03301e+03
    4.63010e-04     1.06471e+03     1.06452e+03
    4.77720e-04     1.09716e+03     1.09696e+03
    4.92898e-04     1.13059e+03     1.13037e+03
    5.08558e-04     1.16501e+03     1.16478e+03
    5.24715e-04     1.20045e+03     1.20021e+03
