# Matter power spectra at z=1.500000.
# D(z)=0.500528, f(z)=0.926352.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     1.11767e+02     1.11767e+02
    1.03177e-04     1.15208e+02     1.15208e+02
    1.06455e-04     1.18755e+02     1.18755e+02
    1.09837e-04     1.22411e+02     1.22411e+02
    1.13327e-04     1.26179e+02     1.26180e+02
    1.16928e-04     1.30064e+02     1.30064e+02
    1.20643e-04     1.34068e+02     1.34068e+02
    1.24476e-04     1.38195e+02     1.38195e+02
    1.28430e-04     1.42449e+02     1.42449e+02
    1.32511e-04     1.46833e+02     1.46833e+02
    1.36721e-04     1.51352e+02     1.51351e+02
    1.41065e-04     1.56009e+02     1.56008e+02
    1.45546e-04     1.60810e+02     1.60808e+02
    1.50171e-04     1.65759e+02     1.65756e+02
    1.54942e-04     1.70860e+02     1.70856e+02
    1.59865e-04     1.76117e+02     1.76112e+02
    1.64944e-04     1.81536e+02     1.81530e+02
    1.70184e-04     1.87120e+02     1.87114e+02
    1.75591e-04     1.92875e+02     1.92869e+02
    1.81170e-04     1.98807e+02     1.98801e+02
    1.86926e-04     2.04922e+02     2.04915e+02
    1.92865e-04     2.11224e+02     2.11216e+02
    1.98992e-04     2.17719e+02     2.17711e+02
    2.05315e-04     2.24413e+02     2.24405e+02
    2.11838e-04     2.31311e+02     2.31303e+02
    2.18568e-04     2.38421e+02     2.38412e+02
    2.25512e-04     2.45748e+02     2.45738e+02
    2.32677e-04     2.53299e+02     2.53289e+02
    2.40070e-04     2.61082e+02     2.61071e+02
    2.47697e-04     2.69102e+02     2.69091e+02
    2.55567e-04     2.77368e+02     2.77355e+02
    2.63686e-04     2.85885e+02     2.85872e+02
    2.72064e-04     2.94661e+02     2.94647e+02
    2.80708e-04     3.03705e+02     3.03690e+02
    2.89626e-04     3.13025e+02     3.13009e+02
    2.98828e-04     3.22629e+02     3.22612e+02
    3.08322e-04     3.32526e+02     3.32508e+02
    3.18118e-04     3.42723e+02     3.42704e+02
    3.28225e-04     3.53230e+02     3.53210e+02
    3.38653e-04     3.64055e+02     3.64033e+02
    3.49413e-04     3.75208e+02     3.75185e+02
    3.60514e-04     3.86699e+02     3.86675e+02
    3.71968e-04     3.98538e+02     3.98512e+02
    3.83786e-04     4.10736e+02     4.10709e+02
    3.95979e-04     4.23302e+02     4.23273e+02
    4.08560e-04     4.36247e+02     4.36216e+02
    4.21541e-04     4.49581e+02     4.49548e+02
    4.34934e-04     4.63315e+02     4.63280e+02
    4.48752e-04     4.77462e+02     4.77425e+02
    4.63010e-04     4.92034e+02     4.91994e+02
    4.77720e-04     5.07043e+02     5.07001e+02
    4.92898e-04     5.22501e+02     5.22456e+02
    5.08558e-04     5.38420e+02     5.38372e+02
    5.24715e-04     5.54812e+02     5.54761e+02
    5.41386e-04     5.71691e+02     5.71637e+02
    5.58587e-04     5.89070e+02     5.89013e+02
    5.76334e-04     6.06965e+02     6.06905e+02
    5.94645e-04     6.25389e+02     6.25325e+02
    6.13538e-04     6.44357e+02     6.44288e+02
    6.33031e-04     6.63882e+02     6.63809e+02
    6.53143e-04     6.83979e+02     6.83902e+02
    6.73894e-04     7.04663e+02     7.04581e+02
