# Matter power spectra at z=1.100000.
# D(z)=0.586239, f(z)=0.884017.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     1.53412e+02     1.53411e+02
    1.03177e-04     1.58135e+02     1.58135e+02
    1.06455e-04     1.63003e+02     1.63003e+02
    1.09837e-04     1.68021e+02     1.68022e+02
    1.13327e-04     1.73193e+02     1.73194e+02
    1.16928e-04     1.78525e+02     1.78526e+02
    1.20643e-04     1.84021e+02     1.84021e+02
    1.24476e-04     1.89685e+02     1.89686e+02
    1.28430e-04     1.95524e+02     1.95524e+02
    1.32511e-04     2.01542e+02     2.01541e+02
    1.36721e-04     2.07744e+02     2.07742e+02
    1.41065e-04     2.14137e+02     2.14134e+02
    1.45546e-04     2.20726e+02     2.20722e+02
    1.50171e-04     2.27518e+02     2.27512e+02
    1.54942e-04     2.34519e+02     2.34512e+02
    1.59865e-04     2.41735e+02     2.41726e+02
    1.64944e-04     2.49172e+02     2.49162e+02
    1.70184e-04     2.56836e+02     2.56825e+02
    1.75591e-04     2.64736e+02     2.64724e+02
    1.81170e-04     2.72878e+02     2.72865e+02
    1.86926e-04     2.81270e+02     2.81256e+02
    1.92865e-04     2.89919e+02     2.89905e+02
    1.98992e-04     2.98834e+02     2.98819e+02
    2.05315e-04     3.08021e+02     3.08006e+02
    2.11838e-04     3.17489e+02     3.17472e+02
    2.18568e-04     3.27246e+02     3.27228e+02
    2.25512e-04     3.37302e+02     3.37283e+02
    2.32677e-04     3.47665e+02     3.47646e+02
    2.40070e-04     3.58347e+02     3.58326e+02
    2.47697e-04     3.69354e+02     3.69332e+02
    2.55567e-04     3.80698e+02     3.80674e+02
    2.63686e-04     3.92386e+02     3.92361e+02
    2.72064e-04     4.04431e+02     4.04404e+02
    2.80708e-04     4.16842e+02     4.16814e+02
    2.89626e-04     4.29632e+02     4.29602e+02
    2.98828e-04     4.42813e+02     4.42780e+02
    3.08322e-04     4.56394e+02     4.56359e+02
    3.18118e-04     4.70388e+02     4.70351e+02
    3.28225e-04     4.84806e+02     4.84767e+02
    3.38653e-04     4.99661e+02     4.99619e+02
    3.49413e-04     5.14965e+02     5.14921e+02
    3.60514e-04     5.30733e+02     5.30687e+02
