# Matter power spectra at z=1.600000.
# D(z)=0.482598, f(z)=0.933726.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     1.03888e+02     1.03888e+02
    1.03177e-04     1.07087e+02     1.07087e+02
    1.06455e-04     1.10383e+02     1.10383e+02
    1.09837e-04     1.13781e+02     1.13782e+02
    1.13327e-04     1.17284e+02     1.17284e+02
    1.16928e-04     1.20895e+02     1.20895e+02
    1.20643e-04     1.24616e+02     1.24617e+02
    1.24476e-04     1.28453e+02     1.28453e+02
    1.28430e-04     1.32407e+02     1.32407e+02
    1.32511e-04     1.36482e+02     1.36482e+02
    1.36721e-04     1.40682e+02     1.40681e+02
    1.41065e-04     1.45011e+02     1.45010e+02
    1.45546e-04     1.49474e+02     1.49472e+02
    1.50171e-04     1.54074e+02     1.54071e+02
    1.54942e-04     1.58815e+02     1.58812e+02
    1.59865e-04     1.63702e+02     1.63698e+02
    1.64944e-04     1.68738e+02     1.68734e+02
    1.70184e-04     1.73929e+02     1.73924e+02
    1.75591e-04     1.79279e+02     1.79273e+02
    1.81170e-04     1.84793e+02     1.84787e+02
    1.86926e-04     1.90476e+02     1.90470e+02
    1.92865e-04     1.96334e+02     1.96328e+02
    1.98992e-04     2.02372e+02     2.02365e+02
    2.05315e-04     2.08594e+02     2.08587e+02
    2.11838e-04     2.15006e+02     2.14999e+02
    2.18568e-04     2.21614e+02     2.21606e+02
    2.25512e-04     2.28425e+02     2.28417e+02
    2.32677e-04     2.35444e+02     2.35435e+02
    2.40070e-04     2.42678e+02     2.42669e+02
    2.47697e-04     2.50134e+02     2.50124e+02
    2.55567e-04     2.57817e+02     2.57806e+02
    2.63686e-04     2.65733e+02     2.65722e+02
    2.72064e-04     2.73891e+02     2.73880e+02
    2.80708e-04     2.82298e+02     2.82285e+02
    2.89626e-04     2.90961e+02     2.90948e+02
    2.98828e-04     2.99889e+02     2.99875e+02
    3.08322e-04     3.09088e+02     3.09073e+02
    3.18118e-04     3.18568e+02     3.18551e+02
    3.28225e-04     3.28334e+02     3.28317e+02
    3.38653e-04     3.38396e+02     3.38378e+02
    3.49413e-04     3.48764e+02     3.48744e+02
    3.60514e-04     3.59445e+02     3.59425e+02
    3.71968e-04     3.70451e+02     3.70429e+02
    3.83786e-04     3.81789e+02     3.81766e+02
    3.95979e-04     3.93471e+02     3.93446e+02
    4.08560e-04     4.05504e+02     4.05477e+02
