# Matter power spectra at z=5.024400.
# D(z)=0.212852, f(z)=0.993036.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     2.01026e+01     2.01026e+01
    1.03177e-04     2.07216e+01     2.07216e+01
    1.06455e-04     2.13596e+01     2.13596e+01
    1.09837e-04     2.20172e+01     2.20172e+01
    1.13327e-04     2.26951e+01     2.26951e+01
    1.16928e-04     2.33938e+01     2.33938e+01
    1.20643e-04     2.41141e+01     2.41141e+01
    1.24476e-04     2.48566e+01     2.48566e+01
    1.28430e-04     2.56218e+01     2.56218e+01
    1.32511e-04     2.64105e+01     2.64105e+01
    1.36721e-04     2.72234e+01     2.72234e+01
    1.41065e-04     2.80614e+01     2.80613e+01
    1.45546e-04     2.89251e+01     2.89250e+01
    1.50171e-04     2.98154e+01     2.98153e+01
    1.54942e-04     3.07331e+01     3.07330e+01
    1.59865e-04     3.16790e+01     3.16789e+01
    1.64944e-04     3.26538e+01     3.26537e+01
    1.70184e-04     3.36586e+01     3.36585e+01
    1.75591e-04     3.46941e+01     3.46940e+01
    1.81170e-04     3.57615e+01     3.57614e+01
    1.86926e-04     3.68617e+01     3.68616e+01
    1.92865e-04     3.79958e+01     3.79956e+01
    1.98992e-04     3.91646e+01     3.91645e+01
    2.05315e-04     4.03692e+01     4.03691e+01
    2.11838e-04     4.16106e+01     4.16105e+01
    2.18568e-04     4.28901e+01     4.28899e+01
    2.25512e-04     4.42087e+01     4.42086e+01
    2.32677e-04     4.55679e+01     4.55677e+01
    2.40070e-04     4.69687e+01     4.69685e+01
    2.47697e-04     4.84124e+01     4.84122e+01
    2.55567e-04     4.99002e+01     4.99000e+01
    2.63686e-04     5.14335e+01     5.14332e+01
    2.72064e-04     5.30135e+01     5.30132e+01
    2.80708e-04     5.46417e+01     5.46415e+01
    2.89626e-04     5.63198e+01     5.63195e+01
    2.98828e-04     5.80491e+01     5.80488e+01
    3.08322e-04     5.98313e+01     5.98310e+01
    3.18118e-04     6.16677e+01     6.16674e+01
