# Matter power spectra at z=2.600000.
# D(z)=0.353548, f(z)=0.973042.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     5.56716e+01     5.56715e+01
    1.03177e-04     5.73857e+01     5.73857e+01
    1.06455e-04     5.91525e+01     5.91525e+01
    1.09837e-04     6.09735e+01     6.09736e+01
    1.13327e-04     6.28506e+01     6.28507e+01
    1.16928e-04     6.47855e+01     6.47856e+01
    1.20643e-04     6.67801e+01     6.67802e+01
    1.24476e-04     6.88360e+01     6.88361e+01
    1.28430e-04     7.09550e+01     7.09550e+01
    1.32511e-04     7.31390e+01     7.31389e+01
    1.36721e-04     7.53900e+01     7.53898e+01
    1.41065e-04     7.77102e+01     7.77099e+01
    1.45546e-04     8.01018e+01     8.01013e+01
    1.50171e-04     8.25670e+01     8.25663e+01
    1.54942e-04     8.51080e+01     8.51072e+01
    1.59865e-04     8.77270e+01     8.77260e+01
    1.64944e-04     9.04263e+01     9.04251e+01
    1.70184e-04     9.32082e+01     9.32069e+01
    1.75591e-04     9.60754e+01     9.60740e+01
    1.81170e-04     9.90307e+01     9.90293e+01
    1.86926e-04     1.02077e+02     1.02075e+02
    1.92865e-04     1.05217e+02     1.05215e+02
    1.98992e-04     1.08452e+02     1.08451e+02
    2.05315e-04     1.11787e+02     1.11786e+02
    2.11838e-04     1.15224e+02     1.15222e+02
    2.18568e-04     1.18766e+02     1.18764e+02
    2.25512e-04     1.22417e+02     1.22415e+02
    2.32677e-04     1.26179e+02     1.26177e+02
    2.40070e-04     1.30057e+02     1.30055e+02
    2.47697e-04     1.34053e+02     1.34051e+02
    2.55567e-04     1.38172e+02     1.38169e+02
    2.63686e-04     1.42415e+02     1.42413e+02
    2.72064e-04     1.46789e+02     1.46786e+02
    2.80708e-04     1.51295e+02     1.51292e+02
    2.89626e-04     1.55939e+02     1.55936e+02
    2.98828e-04     1.60725e+02     1.60722e+02
    3.08322e-04     1.65657e+02     1.65653e+02
    3.18118e-04     1.70739e+02     1.70735e+02
    3.28225e-04     1.75976e+02     1.75971e+02
    3.38653e-04     1.81370e+02     1.81366e+02
    3.49413e-04     1.86929e+02     1.86924e+02
    3.60514e-04     1.92656e+02     1.92651e+02
    3.71968e-04     1.98557e+02     1.98552e+02
    3.83786e-04     2.04637e+02     2.04632e+02
    3.95979e-04     2.10901e+02     2.10895e+02
    4.08560e-04     2.17354e+02     2.17348e+02
    4.21541e-04     2.24001e+02     2.23994e+02
    4.34934e-04     2.30848e+02     2.30841e+02
    4.48752e-04     2.37902e+02     2.37893e+02
    4.63010e-04     2.45167e+02     2.45158e+02
    4.77720e-04     2.52650e+02     2.52641e+02
    4.92898e-04     2.60358e+02     2.60348e+02
    5.08558e-04     2.68296e+02     2.68286e+02
    5.24715e-04     2.76471e+02     2.76460e+02
    5.41386e-04     2.84889e+02     2.84877e+02
    5.58587e-04     2.93557e+02     2.93544e+02
    5.76334e-04     3.02482e+02     3.02469e+02
    5.94645e-04     3.11672e+02     3.11658e+02
    6.13538e-04     3.21133e+02     3.21118e+02
    6.33031e-04     3.30873e+02     3.30857e+02
    6.53143e-04     3.40899e+02     3.40883e+02
    6.73894e-04     3.51219e+02     3.51201e+02
    6.95305e-04     3.61840e+02     3.61821e+02
    7.17395e-04     3.72771e+02     3.72750e+02
    7.40188e-04     3.84019e+02     3.83997e+02
    7.63705e-04     3.95593e+02     3.95570e+02
    7.87969e-04     4.07502e+02     4.07477e+02
    8.13004e-04     4.19752e+02     4.19727e+02
    8.38834e-04     4.32354e+02     4.32326e+02
    8.65485e-04     4.45314e+02     4.45285e+02
    8.92982e-04     4.58643e+02     4.58612e+02
    9.21354e-04     4.72350e+02     4.72317e+02
    9.50626e-04     4.86443e+02     4.86408e+02
    9.80829e-04     5.00932e+02     5.00895e+02
    1.01199e-03     5.15826e+02     5.15787e+02
    1.04414e-03     5.31134e+02     5.31092e+02
    1.07732e-03     5.46865e+02     5.46820e+02
    1.11155e-03     5.63028e+02     5.62981e+02
    1.14686e-03     5.79634e+02     5.79584e+02
    1.18330e-03     5.96692e+02     5.96638e+02
    1.22089e-03     6.14210e+02     6.14154e+02
    1.25968e-03     6.32200e+02     6.32140e+02
    1.29970e-03     6.50670e+02     6.50606e+02
    1.34100e-03     6.69629e+02     6.69561e+02
    1.38360e-03     6.89088e+02     6.89016e+02
    1.42756e-03     7.09055e+02     7.08979e+02
    1.47292e-03     7.29541e+02     7.29460e+02
    1.51971e-03     7.50554e+02     7.50468e+02
    1.56800e-03     7.72105e+02     7.72014e+02
    1.61781e-03     7.94202e+02     7.94106e+02
    1.66921e-03     8.16856e+02     8.16753e+02
    1.72225e-03     8.40074e+02     8.39965e+02
    1.77697e-03     8.63864e+02     8.63748e+02
    1.83342e-03     8.88234e+02     8.88111e+02
    1.89167e-03     9.13191e+02     9.13061e+02
    1.95177e-03     9.38743e+02     9.38605e+02
    2.01378e-03     9.64898e+02     9.64752e+02
    2.07777e-03     9.91664e+02     9.91509e+02
    2.14378e-03     1.01905e+03     1.01888e+03
    2.21189e-03     1.04705e+03     1.04688e+03
    2.28216e-03     1.07568e+03     1.07549e+03
    2.35467e-03     1.10493e+03     1.10474e+03
    2.42948e-03     1.13482e+03     1.13461e+03
    2.50667e-03     1.16534e+03     1.16512e+03
    2.58631e-03     1.19651e+03     1.19627e+03
    2.66848e-03     1.22831e+03     1.22807e+03
    2.75326e-03     1.26076e+03     1.26050e+03
    2.84074e-03     1.29384e+03     1.29357e+03
    2.93099e-03     1.32756e+03     1.32727e+03
    3.02411e-03     1.36191e+03     1.36160e+03
    3.12019e-03     1.39689e+03     1.39656e+03
    3.21933e-03     1.43250e+03     1.43215e+03
    3.32161e-03     1.46872e+03     1.46836e+03
    3.42714e-03     1.50557e+03     1.50518e+03
    3.53603e-03     1.54301e+03     1.54260e+03
    3.64837e-03     1.58103e+03     1.58060e+03
    3.76428e-03     1.61963e+03     1.61918e+03
    3.88388e-03     1.65879e+03     1.65831e+03
    4.00728e-03     1.69850e+03     1.69799e+03
    4.13459e-03     1.73873e+03     1.73820e+03
    4.26596e-03     1.77948e+03     1.77891e+03
    4.40149e-03     1.82071e+03     1.82011e+03
    4.54133e-03     1.86240e+03     1.86177e+03
    4.68562e-03     1.90451e+03     1.90385e+03
    4.83448e-03     1.94702e+03     1.94632e+03
    4.98808e-03     1.98989e+03     1.98916e+03
    5.14656e-03     2.03311e+03     2.03233e+03
    5.31007e-03     2.07663e+03     2.07581e+03
    5.47878e-03     2.12041e+03     2.11955e+03
    5.65285e-03     2.16440e+03     2.16350e+03
    5.83245e-03     2.20856e+03     2.20761e+03
    6.01775e-03     2.25283e+03     2.25183e+03
    6.20895e-03     2.29716e+03     2.29611e+03
    6.40621e-03     2.34150e+03     2.34040e+03
    6.60975e-03     2.38581e+03     2.38466e+03
    6.81975e-03     2.43001e+03     2.42880e+03
    7.03642e-03     2.47404e+03     2.47277e+03
    7.25998e-03     2.51781e+03     2.51649e+03
    7.49064e-03     2.56126e+03     2.55987e+03
    7.72863e-03     2.60430e+03     2.60284e+03
    7.97417e-03     2.64685e+03     2.64533e+03
    8.22752e-03     2.68885e+03     2.68725e+03
    8.48892e-03     2.73020e+03     2.72853e+03
    8.75863e-03     2.77081e+03     2.76907e+03
    9.03690e-03     2.81057e+03     2.80875e+03
    9.32402e-03     2.84936e+03     2.84747e+03
    9.62025e-03     2.88710e+03     2.88512e+03
    9.92590e-03     2.92367e+03     2.92161e+03
    1.02413e-02     2.95896e+03     2.95682e+03
    1.05666e-02     2.99288e+03     2.99065e+03
    1.09024e-02     3.02529e+03     3.02297e+03
    1.12487e-02     3.05605e+03     3.05365e+03
    1.16061e-02     3.08505e+03     3.08255e+03
    1.19749e-02     3.11214e+03     3.10956e+03
    1.23553e-02     3.13720e+03     3.13452e+03
    1.27479e-02     3.16008e+03     3.15732e+03
    1.31529e-02     3.18067e+03     3.17781e+03
    1.35708e-02     3.19882e+03     3.19587e+03
    1.40019e-02     3.21440e+03     3.21136e+03
    1.44468e-02     3.22727e+03     3.22414e+03
    1.49058e-02     3.23729e+03     3.23407e+03
    1.53794e-02     3.24434e+03     3.24103e+03
    1.58680e-02     3.24826e+03     3.24487e+03
    1.63721e-02     3.24893e+03     3.24546e+03
    1.68923e-02     3.24622e+03     3.24267e+03
    1.74290e-02     3.24005e+03     3.23643e+03
    1.79827e-02     3.23034e+03     3.22665e+03
    1.85541e-02     3.21702e+03     3.21327e+03
    1.91436e-02     3.20002e+03     3.19621e+03
    1.97518e-02     3.17924e+03     3.17538e+03
    2.03793e-02     3.15462e+03     3.15072e+03
    2.10268e-02     3.12610e+03     3.12216e+03
    2.16949e-02     3.09371e+03     3.08975e+03
    2.23841e-02     3.05756e+03     3.05359e+03
    2.30953e-02     3.01775e+03     3.01377e+03
    2.38291e-02     2.97438e+03     2.97040e+03
    2.45862e-02     2.92753e+03     2.92358e+03
    2.53673e-02     2.87732e+03     2.87340e+03
    2.61732e-02     2.82385e+03     2.81996e+03
    2.70048e-02     2.76732e+03     2.76349e+03
    2.78628e-02     2.70810e+03     2.70434e+03
    2.87480e-02     2.64655e+03     2.64286e+03
    2.96614e-02     2.58304e+03     2.57944e+03
    3.06038e-02     2.51792e+03     2.51443e+03
    3.15761e-02     2.45157e+03     2.44819e+03
    3.25793e-02     2.38435e+03     2.38110e+03
    3.36144e-02     2.31664e+03     2.31354e+03
    3.46824e-02     2.24889e+03     2.24594e+03
    3.57843e-02     2.18154e+03     2.17876e+03
    3.69212e-02     2.11506e+03     2.11244e+03
    3.80942e-02     2.04989e+03     2.04745e+03
    3.93045e-02     1.98649e+03     1.98424e+03
    4.05533e-02     1.92530e+03     1.92325e+03
    4.18417e-02     1.86673e+03     1.86487e+03
    4.31711e-02     1.81096e+03     1.80930e+03
    4.45427e-02     1.75816e+03     1.75672e+03
    4.59579e-02     1.70851e+03     1.70728e+03
    4.74180e-02     1.66217e+03     1.66115e+03
    4.89246e-02     1.61920e+03     1.61839e+03
    5.04790e-02     1.57938e+03     1.57879e+03
    5.20827e-02     1.54250e+03     1.54212e+03
    5.37375e-02     1.50827e+03     1.50811e+03
    5.54448e-02     1.47620e+03     1.47626e+03
    5.72064e-02     1.44576e+03     1.44604e+03
    5.90239e-02     1.41630e+03     1.41681e+03
    6.08992e-02     1.38709e+03     1.38783e+03
    6.28340e-02     1.35735e+03     1.35834e+03
    6.48303e-02     1.32630e+03     1.32755e+03
    6.68901e-02     1.29319e+03     1.29471e+03
    6.90153e-02     1.25737e+03     1.25918e+03
    7.12080e-02     1.21835e+03     1.22046e+03
    7.34703e-02     1.17586e+03     1.17829e+03
    7.58046e-02     1.12989e+03     1.13266e+03
    7.82130e-02     1.08075e+03     1.08387e+03
    8.06979e-02     1.02904e+03     1.03253e+03
    8.32618e-02     9.75689e+02     9.79561e+02
    8.59072e-02     9.21840e+02     9.26096e+02
    8.86366e-02     8.68794e+02     8.73436e+02
    9.14527e-02     8.17893e+02     8.22916e+02
    9.43582e-02     7.70399e+02     7.75793e+02
    9.73561e-02     7.27362e+02     7.33110e+02
    1.00449e-01     6.89521e+02     6.95602e+02
    1.03641e-01     6.57211e+02     6.63602e+02
    1.06933e-01     6.30315e+02     6.36991e+02
    1.10331e-01     6.08241e+02     6.15179e+02
    1.13836e-01     5.89942e+02     5.97123e+02
