# Matter power spectra at z=2.100000.
# D(z)=0.408524, f(z)=0.959105.
#      k[h/Mpc]         Plin(k)         HaloFit
    4.96195e+00     2.27803e-01     2.72269e+00
    5.19660e+00     2.02518e-01     2.54066e+00
    5.44234e+00     1.79959e-01     2.36849e+00
    5.69971e+00     1.59868e-01     2.20579e+00
    5.96925e+00     1.42006e-01     2.05219e+00
    6.25153e+00     1.26134e-01     1.90732e+00
    6.54717e+00     1.12012e-01     1.77080e+00
    6.85678e+00     9.94280e-02     1.64226e+00
    7.18104e+00     8.82349e-02     1.52139e+00
    7.52063e+00     7.82963e-02     1.40786e+00
    7.87628e+00     6.94756e-02     1.30134e+00
    8.24875e+00     6.16363e-02     1.20153e+00
    8.63883e+00     5.46579e-02     1.10811e+00
    9.04736e+00     4.84577e-02     1.02079e+00
    9.47521e+00     4.29588e-02     9.39279e-01
    9.92329e+00     3.80837e-02     8.63298e-01
    1.03926e+01     3.37555e-02     7.92560e-01
    1.08840e+01     2.99064e-02     7.26788e-01
    1.13987e+01     2.64903e-02     6.65729e-01
    1.19378e+01     2.34637e-02     6.09130e-01
    1.25023e+01     2.07833e-02     5.56742e-01
    1.30935e+01     1.84058e-02     5.08312e-01
    1.37127e+01     1.62933e-02     4.63600e-01
    1.43612e+01     1.44202e-02     4.22390e-01
    1.50403e+01     1.27624e-02     3.84467e-01
    1.57516e+01     1.12955e-02     3.49617e-01
    1.64965e+01     9.99539e-03     3.17626e-01
    1.72766e+01     8.84125e-03     2.88293e-01
    1.80936e+01     7.81881e-03     2.61442e-01
    1.89492e+01     6.91463e-03     2.36901e-01
    1.98454e+01     6.11531e-03     2.14498e-01
    2.07838e+01     5.40745e-03     1.94062e-01
    2.17667e+01     4.77952e-03     1.75433e-01
    2.27960e+01     4.22369e-03     1.58482e-01
    2.38741e+01     3.73258e-03     1.43079e-01
    2.50031e+01     3.29876e-03     1.29097e-01
    2.61855e+01     2.91485e-03     1.16408e-01
    2.74238e+01     2.57454e-03     1.04896e-01
    2.87206e+01     2.27355e-03     9.44710e-02
    3.00788e+01     2.00780e-03     8.50426e-02
    3.15012e+01     1.77324e-03     7.65225e-02
    3.29909e+01     1.56581e-03     6.88217e-02
    3.45511e+01     1.38205e-03     6.18616e-02
    3.61850e+01     1.21965e-03     5.55817e-02
    3.78962e+01     1.07637e-03     4.99234e-02
    3.96883e+01     9.49988e-04     4.48280e-02
    4.15651e+01     8.38289e-04     4.02370e-02
    4.35307e+01     7.39404e-04     3.60994e-02
    4.55893e+01     6.52065e-04     3.23767e-02
    4.77452e+01     5.75064e-04     2.90320e-02
    5.00031e+01     5.07190e-04     2.60281e-02
    5.23677e+01     4.47237e-04     2.33280e-02
    5.48442e+01     3.94197e-04     2.08996e-02
    5.74377e+01     3.47383e-04     1.87196e-02
    6.01540e+01     3.06138e-04     1.67649e-02
