# Matter power spectra at z=1.400000.
# D(z)=0.519730, f(z)=0.917898.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     1.20525e+02     1.20525e+02
    1.03177e-04     1.24236e+02     1.24236e+02
    1.06455e-04     1.28060e+02     1.28061e+02
    1.09837e-04     1.32003e+02     1.32003e+02
    1.13327e-04     1.36066e+02     1.36067e+02
    1.16928e-04     1.40255e+02     1.40255e+02
    1.20643e-04     1.44573e+02     1.44573e+02
    1.24476e-04     1.49023e+02     1.49024e+02
    1.28430e-04     1.53610e+02     1.53611e+02
    1.32511e-04     1.58338e+02     1.58338e+02
    1.36721e-04     1.63211e+02     1.63210e+02
    1.41065e-04     1.68233e+02     1.68232e+02
    1.45546e-04     1.73411e+02     1.73408e+02
    1.50171e-04     1.78747e+02     1.78743e+02
    1.54942e-04     1.84247e+02     1.84243e+02
    1.59865e-04     1.89917e+02     1.89911e+02
    1.64944e-04     1.95759e+02     1.95753e+02
    1.70184e-04     2.01781e+02     2.01774e+02
    1.75591e-04     2.07987e+02     2.07980e+02
    1.81170e-04     2.14384e+02     2.14376e+02
    1.86926e-04     2.20978e+02     2.20969e+02
    1.92865e-04     2.27773e+02     2.27765e+02
    1.98992e-04     2.34777e+02     2.34769e+02
    2.05315e-04     2.41996e+02     2.41986e+02
    2.11838e-04     2.49434e+02     2.49425e+02
    2.18568e-04     2.57101e+02     2.57090e+02
    2.25512e-04     2.65001e+02     2.64990e+02
    2.32677e-04     2.73144e+02     2.73132e+02
    2.40070e-04     2.81536e+02     2.81524e+02
    2.47697e-04     2.90185e+02     2.90172e+02
    2.55567e-04     2.99098e+02     2.99084e+02
    2.63686e-04     3.08282e+02     3.08267e+02
    2.72064e-04     3.17746e+02     3.17729e+02
    2.80708e-04     3.27498e+02     3.27481e+02
    2.89626e-04     3.37548e+02     3.37529e+02
    2.98828e-04     3.47904e+02     3.47884e+02
    3.08322e-04     3.58576e+02     3.58555e+02
    3.18118e-04     3.69572e+02     3.69549e+02
    3.28225e-04     3.80901e+02     3.80877e+02
    3.38653e-04     3.92573e+02     3.92548e+02
    3.49413e-04     4.04599e+02     4.04573e+02
    3.60514e-04     4.16990e+02     4.16962e+02
    3.71968e-04     4.29756e+02     4.29726e+02
    3.83786e-04     4.42909e+02     4.42877e+02
    3.95979e-04     4.56459e+02     4.56424e+02
    4.08560e-04     4.70417e+02     4.70380e+02
    4.21541e-04     4.84794e+02     4.84755e+02
    4.34934e-04     4.99603e+02     4.99562e+02
    4.48752e-04     5.14857e+02     5.14814e+02
    4.63010e-04     5.30569e+02     5.30523e+02
    4.77720e-04     5.46752e+02     5.46703e+02
    4.92898e-04     5.63420e+02     5.63367e+02
    5.08558e-04     5.80584e+02     5.80528e+02
    5.24715e-04     5.98259e+02     5.98200e+02
    5.41386e-04     6.16458e+02     6.16395e+02
    5.58587e-04     6.35197e+02     6.35130e+02
    5.76334e-04     6.54491e+02     6.54420e+02
    5.94645e-04     6.74356e+02     6.74281e+02
    6.13538e-04     6.94807e+02     6.94727e+02
    6.33031e-04     7.15859e+02     7.15774e+02
    6.53143e-04     7.37528e+02     7.37437e+02
    6.73894e-04     7.59829e+02     7.59732e+02
    6.95305e-04     7.82780e+02     7.82678e+02
    7.17395e-04     8.06399e+02     8.06290e+02
    7.40188e-04     8.30703e+02     8.30588e+02
    7.63705e-04     8.55711e+02     8.55588e+02
    7.87969e-04     8.81438e+02     8.81308e+02
    8.13004e-04     9.07904e+02     9.07765e+02
    8.38834e-04     9.35126e+02     9.34978e+02
