# Matter power spectra at z=2.800000.
# D(z)=0.335394, f(z)=0.976811.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.00000e-04     5.00856e+01     5.00856e+01
    1.03177e-04     5.16278e+01     5.16278e+01
    1.06455e-04     5.32173e+01     5.32173e+01
    1.09837e-04     5.48556e+01     5.48556e+01
    1.13327e-04     5.65444e+01     5.65444e+01
    1.16928e-04     5.82852e+01     5.82852e+01
    1.20643e-04     6.00796e+01     6.00797e+01
    1.24476e-04     6.19292e+01     6.19293e+01
    1.28430e-04     6.38357e+01     6.38357e+01
    1.32511e-04     6.58006e+01     6.58005e+01
    1.36721e-04     6.78257e+01     6.78256e+01
    1.41065e-04     6.99131e+01     6.99129e+01
    1.45546e-04     7.20648e+01     7.20644e+01
    1.50171e-04     7.42827e+01     7.42821e+01
    1.54942e-04     7.65688e+01     7.65681e+01
    1.59865e-04     7.89251e+01     7.89243e+01
    1.64944e-04     8.13535e+01     8.13526e+01
    1.70184e-04     8.38563e+01     8.38553e+01
    1.75591e-04     8.64359e+01     8.64349e+01
    1.81170e-04     8.90948e+01     8.90936e+01
    1.86926e-04     9.18353e+01     9.18341e+01
    1.92865e-04     9.46601e+01     9.46588e+01
    1.98992e-04     9.75714e+01     9.75701e+01
    2.05315e-04     1.00572e+02     1.00570e+02
    2.11838e-04     1.03664e+02     1.03663e+02
    2.18568e-04     1.06851e+02     1.06849e+02
    2.25512e-04     1.10135e+02     1.10133e+02
    2.32677e-04     1.13520e+02     1.13518e+02
    2.40070e-04     1.17009e+02     1.17007e+02
    2.47697e-04     1.20604e+02     1.20602e+02
    2.55567e-04     1.24310e+02     1.24308e+02
    2.63686e-04     1.28128e+02     1.28126e+02
    2.72064e-04     1.32063e+02     1.32060e+02
    2.80708e-04     1.36117e+02     1.36115e+02
    2.89626e-04     1.40296e+02     1.40293e+02
    2.98828e-04     1.44602e+02     1.44599e+02
    3.08322e-04     1.49039e+02     1.49036e+02
    3.18118e-04     1.53612e+02     1.53608e+02
    3.28225e-04     1.58323e+02     1.58319e+02
    3.38653e-04     1.63177e+02     1.63173e+02
    3.49413e-04     1.68178e+02     1.68174e+02
    3.60514e-04     1.73331e+02     1.73327e+02
    3.71968e-04     1.78641e+02     1.78636e+02
    3.83786e-04     1.84111e+02     1.84107e+02
    3.95979e-04     1.89747e+02     1.89742e+02
    4.08560e-04     1.95554e+02     1.95548e+02
    4.21541e-04     2.01534e+02     2.01529e+02
    4.34934e-04     2.07695e+02     2.07689e+02
    4.48752e-04     2.14042e+02     2.14035e+02
    4.63010e-04     2.20579e+02     2.20572e+02
    4.77720e-04     2.27313e+02     2.27306e+02
    4.92898e-04     2.34248e+02     2.34241e+02
    5.08558e-04     2.41391e+02     2.41383e+02
    5.24715e-04     2.48747e+02     2.48738e+02
    5.41386e-04     2.56322e+02     2.56312e+02
    5.58587e-04     2.64121e+02     2.64112e+02
    5.76334e-04     2.72153e+02     2.72142e+02
    5.94645e-04     2.80422e+02     2.80411e+02
    6.13538e-04     2.88937e+02     2.88925e+02
    6.33031e-04     2.97702e+02     2.97689e+02
    6.53143e-04     3.06724e+02     3.06711e+02
    6.73894e-04     3.16011e+02     3.15997e+02
    6.95305e-04     3.25569e+02     3.25554e+02
    7.17395e-04     3.35405e+02     3.35389e+02
    7.40188e-04     3.45528e+02     3.45511e+02
    7.63705e-04     3.55944e+02     3.55926e+02
    7.87969e-04     3.66661e+02     3.66642e+02
    8.13004e-04     3.77686e+02     3.77666e+02
    8.38834e-04     3.89027e+02     3.89006e+02
    8.65485e-04     4.00691e+02     4.00669e+02
    8.92982e-04     4.12687e+02     4.12663e+02
    9.21354e-04     4.25023e+02     4.24998e+02
    9.50626e-04     4.37707e+02     4.37680e+02
    9.80829e-04     4.50748e+02     4.50718e+02
    1.01199e-03     4.64152e+02     4.64121e+02
    1.04414e-03     4.77929e+02     4.77896e+02
    1.07732e-03     4.92087e+02     4.92053e+02
    1.11155e-03     5.06635e+02     5.06598e+02
    1.14686e-03     5.21581e+02     5.21541e+02
    1.18330e-03     5.36933e+02     5.36891e+02
    1.22089e-03     5.52700e+02     5.52656e+02
    1.25968e-03     5.68891e+02     5.68844e+02
    1.29970e-03     5.85514e+02     5.85464e+02
    1.34100e-03     6.02578e+02     6.02525e+02
    1.38360e-03     6.20091e+02     6.20035e+02
    1.42756e-03     6.38062e+02     6.38002e+02
    1.47292e-03     6.56499e+02     6.56436e+02
    1.51971e-03     6.75412e+02     6.75344e+02
    1.56800e-03     6.94807e+02     6.94735e+02
    1.61781e-03     7.14695e+02     7.14619e+02
    1.66921e-03     7.35083e+02     7.35002e+02
    1.72225e-03     7.55978e+02     7.55893e+02
    1.77697e-03     7.77389e+02     7.77298e+02
    1.83342e-03     7.99321e+02     7.99225e+02
    1.89167e-03     8.21782e+02     8.21680e+02
    1.95177e-03     8.44779e+02     8.44670e+02
    2.01378e-03     8.68318e+02     8.68203e+02
    2.07777e-03     8.92406e+02     8.92284e+02
    2.14378e-03     9.17049e+02     9.16920e+02
    2.21189e-03     9.42251e+02     9.42114e+02
    2.28216e-03     9.68015e+02     9.67870e+02
    2.35467e-03     9.94344e+02     9.94190e+02
    2.42948e-03     1.02124e+03     1.02108e+03
    2.50667e-03     1.04871e+03     1.04854e+03
    2.58631e-03     1.07676e+03     1.07658e+03
    2.66848e-03     1.10538e+03     1.10519e+03
    2.75326e-03     1.13458e+03     1.13438e+03
    2.84074e-03     1.16436e+03     1.16414e+03
    2.93099e-03     1.19470e+03     1.19447e+03
    3.02411e-03     1.22562e+03     1.22537e+03
    3.12019e-03     1.25710e+03     1.25684e+03
    3.21933e-03     1.28914e+03     1.28887e+03
    3.32161e-03     1.32174e+03     1.32146e+03
    3.42714e-03     1.35490e+03     1.35460e+03
    3.53603e-03     1.38860e+03     1.38828e+03
    3.64837e-03     1.42282e+03     1.42248e+03
    3.76428e-03     1.45756e+03     1.45720e+03
    3.88388e-03     1.49280e+03     1.49242e+03
    4.00728e-03     1.52853e+03     1.52813e+03
    4.13459e-03     1.56474e+03     1.56432e+03
    4.26596e-03     1.60141e+03     1.60097e+03
    4.40149e-03     1.63852e+03     1.63805e+03
    4.54133e-03     1.67603e+03     1.67554e+03
    4.68562e-03     1.71393e+03     1.71341e+03
    4.83448e-03     1.75218e+03     1.75164e+03
    4.98808e-03     1.79077e+03     1.79019e+03
    5.14656e-03     1.82966e+03     1.82906e+03
    5.31007e-03     1.86883e+03     1.86819e+03
    5.47878e-03     1.90823e+03     1.90756e+03
    5.65285e-03     1.94783e+03     1.94712e+03
    5.83245e-03     1.98757e+03     1.98682e+03
    6.01775e-03     2.02741e+03     2.02662e+03
    6.20895e-03     2.06730e+03     2.06648e+03
    6.40621e-03     2.10721e+03     2.10634e+03
    6.60975e-03     2.14708e+03     2.14617e+03
    6.81975e-03     2.18685e+03     2.18590e+03
    7.03642e-03     2.22647e+03     2.22547e+03
    7.25998e-03     2.26586e+03     2.26482e+03
    7.49064e-03     2.30495e+03     2.30386e+03
    7.72863e-03     2.34368e+03     2.34253e+03
    7.97417e-03     2.38197e+03     2.38078e+03
    8.22752e-03     2.41977e+03     2.41852e+03
    8.48892e-03     2.45699e+03     2.45568e+03
    8.75863e-03     2.49353e+03     2.49217e+03
    9.03690e-03     2.52932e+03     2.52789e+03
    9.32402e-03     2.56424e+03     2.56275e+03
    9.62025e-03     2.59821e+03     2.59666e+03
    9.92590e-03     2.63112e+03     2.62951e+03
    1.02413e-02     2.66289e+03     2.66121e+03
    1.05666e-02     2.69341e+03     2.69167e+03
    1.09024e-02     2.72258e+03     2.72077e+03
    1.12487e-02     2.75027e+03     2.74839e+03
    1.16061e-02     2.77636e+03     2.77442e+03
    1.19749e-02     2.80074e+03     2.79873e+03
    1.23553e-02     2.82329e+03     2.82121e+03
    1.27479e-02     2.84389e+03     2.84173e+03
    1.31529e-02     2.86241e+03     2.86019e+03
    1.35708e-02     2.87875e+03     2.87645e+03
    1.40019e-02     2.89277e+03     2.89040e+03
    1.44468e-02     2.90435e+03     2.90192e+03
    1.49058e-02     2.91337e+03     2.91088e+03
    1.53794e-02     2.91971e+03     2.91715e+03
    1.58680e-02     2.92324e+03     2.92062e+03
    1.63721e-02     2.92384e+03     2.92117e+03
    1.68923e-02     2.92140e+03     2.91867e+03
    1.74290e-02     2.91585e+03     2.91307e+03
    1.79827e-02     2.90712e+03     2.90429e+03
    1.85541e-02     2.89513e+03     2.89226e+03
    1.91436e-02     2.87982e+03     2.87691e+03
    1.97518e-02     2.86113e+03     2.85818e+03
    2.03793e-02     2.83897e+03     2.83600e+03
    2.10268e-02     2.81330e+03     2.81031e+03
    2.16949e-02     2.78416e+03     2.78116e+03
    2.23841e-02     2.75162e+03     2.74862e+03
    2.30953e-02     2.71580e+03     2.71280e+03
    2.38291e-02     2.67676e+03     2.67377e+03
    2.45862e-02     2.63461e+03     2.63164e+03
    2.53673e-02     2.58942e+03     2.58649e+03
    2.61732e-02     2.54130e+03     2.53840e+03
    2.70048e-02     2.49043e+03     2.48758e+03
    2.78628e-02     2.43713e+03     2.43434e+03
    2.87480e-02     2.38174e+03     2.37902e+03
    2.96614e-02     2.32458e+03     2.32194e+03
    3.06038e-02     2.26598e+03     2.26342e+03
    3.15761e-02     2.20627e+03     2.20381e+03
    3.25793e-02     2.14577e+03     2.14342e+03
    3.36144e-02     2.08484e+03     2.08260e+03
    3.46824e-02     2.02387e+03     2.02175e+03
    3.57843e-02     1.96326e+03     1.96128e+03
    3.69212e-02     1.90343e+03     1.90158e+03
    3.80942e-02     1.84478e+03     1.84308e+03
    3.93045e-02     1.78772e+03     1.78617e+03
    4.05533e-02     1.73266e+03     1.73127e+03
    4.18417e-02     1.67994e+03     1.67871e+03
    4.31711e-02     1.62975e+03     1.62868e+03
    4.45427e-02     1.58224e+03     1.58134e+03
    4.59579e-02     1.53756e+03     1.53683e+03
    4.74180e-02     1.49586e+03     1.49531e+03
    4.89246e-02     1.45718e+03     1.45681e+03
    5.04790e-02     1.42135e+03     1.42116e+03
    5.20827e-02     1.38816e+03     1.38816e+03
    5.37375e-02     1.35735e+03     1.35754e+03
    5.54448e-02     1.32849e+03     1.32887e+03
    5.72064e-02     1.30110e+03     1.30168e+03
    5.90239e-02     1.27459e+03     1.27537e+03
    6.08992e-02     1.24830e+03     1.24930e+03
    6.28340e-02     1.22154e+03     1.22276e+03
    6.48303e-02     1.19359e+03     1.19505e+03
    6.68901e-02     1.16379e+03     1.16550e+03
    6.90153e-02     1.13156e+03     1.13352e+03
    7.12080e-02     1.09645e+03     1.09866e+03
    7.34703e-02     1.05820e+03     1.06069e+03
    7.58046e-02     1.01683e+03     1.01959e+03
    7.82130e-02     9.72607e+02     9.75641e+02
    8.06979e-02     9.26076e+02     9.29390e+02
    8.32618e-02     8.78062e+02     8.81657e+02
    8.59072e-02     8.29601e+02     8.33475e+02
    8.86366e-02     7.81863e+02     7.86014e+02
    9.14527e-02     7.36056e+02     7.40479e+02
    9.43582e-02     6.93314e+02     6.98004e+02
    9.73561e-02     6.54583e+02     6.59532e+02
    1.00449e-01     6.20529e+02     6.25729e+02
    1.03641e-01     5.91452e+02     5.96894e+02
    1.06933e-01     5.67246e+02     5.72924e+02
    1.10331e-01     5.47381e+02     5.53286e+02
    1.13836e-01     5.30913e+02     5.37040e+02
    1.17453e-01     5.16559e+02     5.22905e+02
    1.21185e-01     5.02811e+02     5.09373e+02
    1.25035e-01     4.88133e+02     4.94908e+02
    1.29007e-01     4.71219e+02     4.78199e+02
    1.33106e-01     4.51253e+02     4.58427e+02
    1.37335e-01     4.28119e+02     4.35474e+02
    1.41698e-01     4.02474e+02     4.09993e+02
    1.46200e-01     3.75622e+02     3.83293e+02
    1.50845e-01     3.49244e+02     3.57055e+02
    1.55638e-01     3.25017e+02     3.32959e+02
    1.60583e-01     3.04224e+02     3.12292e+02
    1.65685e-01     2.87462e+02     2.95649e+02
    1.70949e-01     2.74527e+02     2.82830e+02
    1.76380e-01     2.64428e+02     2.72843e+02
    1.81984e-01     2.55703e+02     2.64226e+02
    1.87766e-01     2.46669e+02     2.55292e+02
    1.93731e-01     2.35901e+02     2.44610e+02
    1.99886e-01     2.22888e+02     2.31663e+02
    2.06237e-01     2.08249e+02     2.17071e+02
    2.12789e-01     1.93360e+02     2.02215e+02
    2.19550e-01     1.79683e+02     1.88566e+02
    2.26525e-01     1.68224e+02     1.77133e+02
    2.33722e-01     1.59244e+02     1.68178e+02
    2.41148e-01     1.52138e+02     1.61097e+02
    2.48810e-01     1.45671e+02     1.54649e+02
    2.56715e-01     1.38657e+02     1.47645e+02
    2.64871e-01     1.30590e+02     1.39570e+02
    2.73286e-01     1.21817e+02     1.30776e+02
    2.81969e-01     1.13310e+02     1.22239e+02
    2.90927e-01     1.05985e+02     1.14883e+02
    3.00171e-01     1.00031e+02     1.08899e+02
    3.09707e-01     9.49279e+01     1.03764e+02
    3.19547e-01     8.99135e+01     9.87106e+01
    3.29700e-01     8.45094e+01     9.32572e+01
    3.40175e-01     7.89203e+01     8.76097e+01
    3.50983e-01     7.36765e+01     8.23030e+01
    3.62134e-01     6.91415e+01     7.77042e+01
    3.73639e-01     6.51762e+01     7.36735e+01
    3.85510e-01     6.13780e+01     6.98055e+01
    3.97758e-01     5.75327e+01     6.58840e+01
    4.10396e-01     5.37644e+01     6.20346e+01
    4.23435e-01     5.03108e+01     5.84974e+01
    4.36888e-01     4.72070e+01     5.53084e+01
    4.50768e-01     4.43091e+01     5.23226e+01
    4.65090e-01     4.14841e+01     4.94060e+01
    4.79866e-01     3.87747e+01     4.66018e+01
    4.95112e-01     3.62739e+01     4.40045e+01
    5.10843e-01     3.39754e+01     4.16078e+01
    5.27073e-01     3.17835e+01     3.93155e+01
    5.43819e-01     2.97029e+01     3.71324e+01
    5.61097e-01     2.77593e+01     3.50848e+01
    5.78923e-01     2.59528e+01     3.31730e+01
    5.97316e-01     2.42475e+01     3.13611e+01
    6.16294e-01     2.26421e+01     2.96477e+01
    6.35875e-01     2.11445e+01     2.80413e+01
    6.56077e-01     1.97413e+01     2.65284e+01
    6.76922e-01     1.84229e+01     2.50995e+01
    6.98428e-01     1.71882e+01     2.37537e+01
    7.20618e-01     1.60341e+01     2.24881e+01
    7.43513e-01     1.49545e+01     2.12966e+01
    7.67136e-01     1.39436e+01     2.01736e+01
    7.91509e-01     1.29975e+01     1.91153e+01
    8.16656e-01     1.21127e+01     1.81182e+01
    8.42602e-01     1.12856e+01     1.71789e+01
    8.69373e-01     1.05128e+01     1.62940e+01
    8.96994e-01     9.79078e+00     1.54602e+01
    9.25493e-01     9.11622e+00     1.46741e+01
    9.54897e-01     8.48624e+00     1.39331e+01
    9.85235e-01     7.89822e+00     1.32345e+01
    1.01654e+00     7.34951e+00     1.25758e+01
    1.04883e+00     6.83750e+00     1.19545e+01
    1.08216e+00     6.35960e+00     1.13680e+01
    1.11654e+00     5.91376e+00     1.08143e+01
    1.15201e+00     5.49815e+00     1.02916e+01
    1.18861e+00     5.11092e+00     9.79825e+00
    1.22638e+00     4.75025e+00     9.33234e+00
    1.26534e+00     4.41429e+00     8.89214e+00
    1.30554e+00     4.10123e+00     8.47586e+00
    1.34702e+00     3.80939e+00     8.08189e+00
    1.38982e+00     3.53756e+00     7.70903e+00
    1.43398e+00     3.28457e+00     7.35615e+00
    1.47953e+00     3.04926e+00     7.02212e+00
    1.52654e+00     2.83047e+00     6.70581e+00
    1.57504e+00     2.62704e+00     6.40609e+00
    1.62508e+00     2.43780e+00     6.12182e+00
    1.67671e+00     2.26164e+00     5.85193e+00
    1.72999e+00     2.09774e+00     5.59560e+00
    1.78495e+00     1.94538e+00     5.35213e+00
    1.84166e+00     1.80387e+00     5.12084e+00
    1.90017e+00     1.67247e+00     4.90102e+00
    1.96054e+00     1.55049e+00     4.69197e+00
    2.02283e+00     1.43721e+00     4.49300e+00
    2.08710e+00     1.33192e+00     4.30341e+00
    2.15341e+00     1.23407e+00     4.12264e+00
    2.22183e+00     1.14320e+00     3.95026e+00
    2.29242e+00     1.05889e+00     3.78584e+00
    2.36525e+00     9.80707e-01     3.62896e+00
    2.44040e+00     9.08230e-01     3.47917e+00
    2.51793e+00     8.41024e-01     3.33607e+00
    2.59793e+00     7.78660e-01     3.19921e+00
    2.68047e+00     7.20752e-01     3.06821e+00
    2.76563e+00     6.67025e-01     2.94280e+00
    2.85350e+00     6.17224e-01     2.82272e+00
    2.94416e+00     5.71093e-01     2.70769e+00
    3.03770e+00     5.28378e-01     2.59747e+00
    3.13421e+00     4.88824e-01     2.49179e+00
    3.23379e+00     4.52174e-01     2.39039e+00
    3.33653e+00     4.18182e-01     2.29301e+00
    3.44254e+00     3.86666e-01     2.19948e+00
    3.55191e+00     3.57476e-01     2.10962e+00
