# Matter power spectra at z=5.020000.
# D(z)=0.213007, f(z)=0.993024.
#      k[h/Mpc]         Plin(k)         HaloFit
    1.67525e-03     2.97230e+02     2.97222e+02
    1.75447e-03     3.09800e+02     3.09791e+02
    1.83744e-03     3.22826e+02     3.22816e+02
    1.92434e-03     3.36316e+02     3.36306e+02
    2.01534e-03     3.50282e+02     3.50270e+02
    2.11064e-03     3.64730e+02     3.64717e+02
    2.21045e-03     3.79668e+02     3.79654e+02
    2.31499e-03     3.95100e+02     3.95085e+02
    2.42446e-03     4.11031e+02     4.11015e+02
    2.53911e-03     4.27466e+02     4.27448e+02
    2.65919e-03     4.44409e+02     4.44389e+02
    2.78494e-03     4.61859e+02     4.61838e+02
    2.91664e-03     4.79814e+02     4.79791e+02
    3.05457e-03     4.98269e+02     4.98244e+02
    3.19902e-03     5.17222e+02     5.17195e+02
    3.35030e-03     5.36668e+02     5.36639e+02
    3.50873e-03     5.56596e+02     5.56565e+02
    3.67466e-03     5.76991e+02     5.76957e+02
    3.84844e-03     5.97837e+02     5.97800e+02
    4.03043e-03     6.19117e+02     6.19077e+02
    4.22103e-03     6.40816e+02     6.40772e+02
    4.42064e-03     6.62905e+02     6.62858e+02
    4.62969e-03     6.85351e+02     6.85301e+02
    4.84863e-03     7.08121e+02     7.08066e+02
    5.07792e-03     7.31179e+02     7.31121e+02
    5.31805e-03     7.54491e+02     7.54429e+02
    5.56954e-03     7.78008e+02     7.77941e+02
    5.83292e-03     8.01672e+02     8.01599e+02
    6.10876e-03     8.25424e+02     8.25346e+02
    6.39764e-03     8.49206e+02     8.49123e+02
    6.70019e-03     8.72958e+02     8.72870e+02
    7.01704e-03     8.96603e+02     8.96509e+02
    7.34887e-03     9.20051e+02     9.19952e+02
    7.69640e-03     9.43215e+02     9.43109e+02
    8.06036e-03     9.66005e+02     9.65894e+02
    8.44153e-03     9.88331e+02     9.88214e+02
    8.84073e-03     1.01008e+03     1.00996e+03
    9.25881e-03     1.03113e+03     1.03100e+03
    9.69666e-03     1.05136e+03     1.05123e+03
    1.01552e-02     1.07064e+03     1.07050e+03
    1.06354e-02     1.08885e+03     1.08871e+03
    1.11384e-02     1.10585e+03     1.10570e+03
    1.16651e-02     1.12147e+03     1.12132e+03
    1.22168e-02     1.13557e+03     1.13542e+03
    1.27945e-02     1.14799e+03     1.14784e+03
    1.33996e-02     1.15857e+03     1.15842e+03
    1.40332e-02     1.16716e+03     1.16701e+03
    1.46968e-02     1.17360e+03     1.17345e+03
    1.53919e-02     1.17772e+03     1.17758e+03
    1.61197e-02     1.17937e+03     1.17924e+03
    1.68820e-02     1.17838e+03     1.17827e+03
    1.76804e-02     1.17466e+03     1.17457e+03
    1.85165e-02     1.16811e+03     1.16803e+03
    1.93921e-02     1.15864e+03     1.15858e+03
    2.03092e-02     1.14616e+03     1.14613e+03
    2.12696e-02     1.13060e+03     1.13060e+03
    2.22754e-02     1.11201e+03     1.11203e+03
    2.33288e-02     1.09050e+03     1.09056e+03
    2.44320e-02     1.06620e+03     1.06629e+03
    2.55874e-02     1.03921e+03     1.03935e+03
    2.67975e-02     1.00968e+03     1.00986e+03
    2.80647e-02     9.77939e+02     9.78161e+02
    2.93919e-02     9.44422e+02     9.44689e+02
    3.07818e-02     9.09554e+02     9.09865e+02
    3.22375e-02     8.73762e+02     8.74117e+02
    3.37620e-02     8.37481e+02     8.37881e+02
    3.53586e-02     8.01215e+02     8.01659e+02
    3.70307e-02     7.65494e+02     7.65983e+02
    3.87819e-02     7.30847e+02     7.31383e+02
    4.06159e-02     6.97805e+02     6.98390e+02
    4.25366e-02     6.66821e+02     6.67460e+02
    4.45481e-02     6.38131e+02     6.38828e+02
    4.66548e-02     6.11933e+02     6.12696e+02
    4.88611e-02     5.88384e+02     5.89221e+02
    5.11717e-02     5.67348e+02     5.68271e+02
    5.35916e-02     5.48541e+02     5.49562e+02
    5.61260e-02     5.31481e+02     5.32613e+02
    5.87802e-02     5.15514e+02     5.16770e+02
    6.15599e-02     4.99818e+02     5.01207e+02
    6.44710e-02     4.83490e+02     4.85015e+02
    6.75198e-02     4.65639e+02     4.67294e+02
    7.07128e-02     4.45523e+02     4.47292e+02
    7.40568e-02     4.22707e+02     4.24562e+02
    7.75590e-02     3.97197e+02     3.99103e+02
    8.12267e-02     3.69530e+02     3.71446e+02
    8.50679e-02     3.40750e+02     3.42643e+02
    8.90908e-02     3.12283e+02     3.14128e+02
    9.33039e-02     2.85677e+02     2.87472e+02
    9.77162e-02     2.62306e+02     2.64067e+02
    1.02337e-01     2.43069e+02     2.44829e+02
    1.07177e-01     2.28164e+02     2.29969e+02
    1.12245e-01     2.16996e+02     2.18894e+02
    1.17553e-01     2.08205e+02     2.10233e+02
    1.23112e-01     1.99908e+02     2.02077e+02
    1.28934e-01     1.90202e+02     1.92480e+02
    1.35031e-01     1.77880e+02     1.80193e+02
    1.41417e-01     1.63018e+02     1.65278e+02
    1.48105e-01     1.47043e+02     1.49189e+02
    1.55108e-01     1.32102e+02     1.34127e+02
    1.62444e-01     1.20029e+02     1.21983e+02
    1.70125e-01     1.11450e+02     1.13410e+02
    1.78171e-01     1.05493e+02     1.07526e+02
    1.86596e-01     1.00263e+02     1.02385e+02
    1.95420e-01     9.37842e+01     9.59368e+01
    2.04662e-01     8.54795e+01     8.75674e+01
    2.14340e-01     7.66486e+01     7.86205e+01
    2.24476e-01     6.90914e+01     7.09726e+01
    2.35092e-01     6.36522e+01     6.55123e+01
    2.46209e-01     5.96390e+01     6.15277e+01
    2.57852e-01     5.54938e+01     5.73892e+01
    2.70046e-01     5.04959e+01     5.23320e+01
    2.82817e-01     4.53963e+01     4.71432e+01
    2.96191e-01     4.13147e+01     4.30088e+01
    3.10198e-01     3.81888e+01     3.98695e+01
    3.24867e-01     3.51363e+01     3.67917e+01
    3.40230e-01     3.18214e+01     3.34151e+01
    3.56319e-01     2.87969e+01     3.03302e+01
    3.73170e-01     2.63510e+01     2.78490e+01
    3.90817e-01     2.40816e+01     2.55420e+01
    4.09298e-01     2.18120e+01     2.32190e+01
    4.28654e-01     1.97884e+01     2.11470e+01
    4.48925e-01     1.80229e+01     1.93413e+01
    4.70155e-01     1.63466e+01     1.76191e+01
    4.92388e-01     1.48022e+01     1.60282e+01
    5.15673e-01     1.34341e+01     1.46185e+01
    5.40059e-01     1.21625e+01     1.33034e+01
    5.65599e-01     1.10059e+01     1.21045e+01
    5.92346e-01     9.96046e+00     1.10183e+01
    6.20358e-01     9.00236e+00     1.00197e+01
    6.49694e-01     8.13595e+00     9.11431e+00
    6.80418e-01     7.34659e+00     8.28671e+00
    7.12595e-01     6.63048e+00     7.53350e+00
    7.46294e-01     5.98187e+00     6.84901e+00
    7.81586e-01     5.39348e+00     6.22578e+00
    8.18547e-01     4.86029e+00     5.65883e+00
    8.57256e-01     4.37766e+00     5.14358e+00
    8.97795e-01     3.94113e+00     4.67554e+00
    9.40252e-01     3.54635e+00     4.25036e+00
    9.84716e-01     3.18965e+00     3.86434e+00
    1.03128e+00     2.86759e+00     3.51404e+00
    1.08005e+00     2.57679e+00     3.19604e+00
    1.13113e+00     2.31433e+00     2.90742e+00
    1.18462e+00     2.07780e+00     2.64573e+00
    1.24064e+00     1.86482e+00     2.40857e+00
    1.29931e+00     1.67301e+00     2.19353e+00
    1.36075e+00     1.50012e+00     1.99834e+00
    1.42510e+00     1.34451e+00     1.82132e+00
    1.49250e+00     1.20467e+00     1.66093e+00
    1.56308e+00     1.07909e+00     1.51564e+00
    1.63699e+00     9.66251e-01     1.38389e+00
    1.71441e+00     8.64762e-01     1.26427e+00
    1.79548e+00     7.73619e-01     1.15575e+00
    1.88039e+00     6.91897e-01     1.05736e+00
    1.96931e+00     6.18671e-01     9.68168e-01
    2.06244e+00     5.53014e-01     8.87205e-01
    2.15997e+00     4.94080e-01     8.13601e-01
    2.26212e+00     4.41262e-01     7.46724e-01
    2.36909e+00     3.94002e-01     6.85992e-01
    2.48113e+00     3.51740e-01     6.30822e-01
    2.59846e+00     3.13919e-01     5.80631e-01
    2.72134e+00     2.80031e-01     5.34886e-01
    2.85003e+00     2.49714e-01     4.93207e-01
    2.98481e+00     2.22637e-01     4.55242e-01
    3.12596e+00     1.98468e-01     4.20640e-01
    3.27379e+00     1.76875e-01     3.89046e-01
    3.42860e+00     1.57558e-01     3.60143e-01
    3.59074e+00     1.40306e-01     3.33701e-01
    3.76055e+00     1.24924e-01     3.09511e-01
    3.93838e+00     1.11216e-01     2.87360e-01
    4.12463e+00     9.89879e-02     2.67037e-01
    4.31968e+00     8.80645e-02     2.48352e-01
    4.52396e+00     7.83234e-02     2.31169e-01
    4.73789e+00     6.96513e-02     2.15361e-01
    4.96195e+00     6.19347e-02     2.00802e-01
    5.19660e+00     5.50604e-02     1.87367e-01
    5.44234e+00     4.89272e-02     1.74940e-01
    5.69971e+00     4.34650e-02     1.63442e-01
    5.96925e+00     3.86088e-02     1.52798e-01
    6.25153e+00     3.42935e-02     1.42932e-01
    6.54717e+00     3.04540e-02     1.33769e-01
    6.85678e+00     2.70326e-02     1.25241e-01
    7.18104e+00     2.39894e-02     1.17301e-01
    7.52063e+00     2.12873e-02     1.09903e-01
    7.87628e+00     1.88891e-02     1.03002e-01
    8.24875e+00     1.67578e-02     9.65536e-02
    8.63883e+00     1.48605e-02     9.05170e-02
    9.04736e+00     1.31749e-02     8.48635e-02
    9.47521e+00     1.16798e-02     7.95660e-02
    9.92329e+00     1.03544e-02     7.45975e-02
    1.03926e+01     9.17769e-03     6.99308e-02
    1.08840e+01     8.13123e-03     6.55418e-02
    1.13987e+01     7.20247e-03     6.14131e-02
    1.19378e+01     6.37962e-03     5.75282e-02
    1.25023e+01     5.65087e-03     5.38705e-02
    1.30935e+01     5.00446e-03     5.04237e-02
    1.37127e+01     4.43013e-03     4.71731e-02
    1.43612e+01     3.92087e-03     4.41078e-02
    1.50403e+01     3.47011e-03     4.12176e-02
    1.57516e+01     3.07128e-03     3.84924e-02
    1.64965e+01     2.71781e-03     3.59217e-02
    1.72766e+01     2.40402e-03     3.34966e-02
    1.80936e+01     2.12603e-03     3.12099e-02
    1.89492e+01     1.88020e-03     2.90549e-02
    1.98454e+01     1.66288e-03     2.70249e-02
    2.07838e+01     1.47043e-03     2.51133e-02
    2.17667e+01     1.29970e-03     2.33138e-02
    2.27960e+01     1.14858e-03     2.16214e-02
    2.38741e+01     1.01505e-03     2.00314e-02
    2.50031e+01     8.97096e-04     1.85389e-02
    2.61855e+01     7.92714e-04     1.71391e-02
    2.74238e+01     7.00186e-04     1.58273e-02
    2.87206e+01     6.18348e-04     1.45996e-02
    3.00788e+01     5.46093e-04     1.34522e-02
    3.15012e+01     4.82316e-04     1.23810e-02
    3.29909e+01     4.25913e-04     1.13822e-02
    3.45511e+01     3.75949e-04     1.04520e-02
    3.61850e+01     3.31788e-04     9.58704e-03
    3.78962e+01     2.92826e-04     8.78391e-03
    3.96883e+01     2.58459e-04     8.03923e-03
    4.15651e+01     2.28085e-04     7.34960e-03
    4.35307e+01     2.01194e-04     6.71181e-03
    4.55893e+01     1.77444e-04     6.12292e-03
    4.77452e+01     1.56504e-04     5.58002e-03
    5.00031e+01     1.38046e-04     5.08018e-03
    5.23677e+01     1.21742e-04     4.62050e-03
    5.48442e+01     1.07317e-04     4.19826e-03
    5.74377e+01     9.45841e-05     3.81106e-03
    6.01540e+01     8.33658e-05     3.45651e-03
    6.29986e+01     7.34831e-05     3.13224e-03
    6.59778e+01     6.47578e-05     2.83588e-03
    6.90979e+01     5.70425e-05     2.56528e-03
    7.23655e+01     5.02369e-05     2.31864e-03
    7.57877e+01     4.42451e-05     2.09420e-03
    7.93717e+01     3.89709e-05     1.89017e-03
    8.31251e+01     3.43187e-05     1.70481e-03
    8.70561e+01     3.02089e-05     1.53650e-03
    9.11730e+01     2.65860e-05     1.38388e-03
    9.54846e+01     2.33965e-05     1.24563e-03
    1.00000e+02     2.05868e-05     1.12039e-03
